generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,best_obj_neg_crashes,best_obj_neg_time,mean_obj_finished,mean_obj_progress,mean_obj_neg_crashes,mean_obj_neg_time
11,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,151.05999999999887,2451.5900000000324,15106,245159,5.413162100012414,96.0312649999978,5.654761904761905,6.999306792304629,6.999306792304629,6.9577740022881835,3.1470833333333097,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,5.654761904761905,2.061105915854855,5.714285714285714,8.571428571428571,8.571428571428571,1.8834849766322543,4.137238638741629,5.996969767979213,7.418998990740095,6.999306792304629,1.8628124928172942,8.320180347987584,9.075242996215822,9.55094473702567,1.8834849766322543,4.137238638741629,5.996969767979213,7.418998990740095,6.999306792304629,1.8628124928172942,8.320180347987584,9.075242996215822,9.55094473702567,1.6300000000000012,2.06,2.572499999999989,2.769999999999985,3.1470833333333097,1.357189126978555,2.8824999999999825,5.274999999999935,7.9699999999998745,5.1356361906800885,32.62897925153375,51.673540939846134,70.99818002060056,61.956683112128154,18.961000309695965,75.71357298642397,78.16231794804335,80.55182132124901,1.8233798409960644,4.1106960097623775,5.920118094438274,7.381927992560073,6.9577740022881835,1.8664910831154706,8.282004634414598,9.036504833897872,9.51166418520435,1823379.8409960645,4110696.0097623775,5920118.094438273,7381927.992560074,6957774.002288184,1866491.0831154706,8282004.634414597,9036504.833897874,9511664.18520435,163.0,206.0,257.25,277.0,314.7083333333333,135.71891269785831,288.25,527.5000000000002,797.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.0699930679230463,-1.0,-0.104902777777777
12,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,140.49999999999912,2592.0900000000315,14050,259209,4.79602700000396,100.94276450003963,6.071428571428572,7.4783627192179365,7.4783627192179365,7.439024958058067,2.927083333333315,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,6.071428571428572,2.3779743280283547,8.571428571428571,8.571428571428571,8.571428571428571,0.6973539079938617,4.990482330322266,7.209127289908273,8.040817805698941,7.4783627192179365,1.9520068416873166,8.708266530718122,9.083268574305944,9.55094473702567,0.6973539079938617,4.990482330322266,7.209127289908273,8.040817805698941,7.4783627192179365,1.9520068416873166,8.708266530718122,9.083268574305944,9.55094473702567,1.8100000000000014,2.52699999999999,2.6974999999999865,2.814999999999984,2.927083333333315,0.6924051028038924,2.869999999999983,3.3899999999999726,5.049999999999937,5.134781637359993,41.70936873666942,69.42533114738762,74.55062548443675,66.9278265359876,18.663056332803237,77.02158298157156,78.33816831484437,80.55182132124901,0.6372428744708372,4.951460620953529,7.172407864577126,8.002893255073456,7.439024958058067,1.954994490479381,8.669814754728389,9.044490281223727,9.51166418520435,637242.8744708372,4951460.620953529,7172407.864577126,8002893.255073456,7439024.958058068,1954994.490479381,8669814.754728388,9044490.281223727,9511664.18520435,181.0,252.7,269.75,281.5,292.7083333333333,69.2405102803907,287.0,339.0000000000001,505.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.07478362719217936,-1.0,-0.09756944444444382
13,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,139.77999999999912,2731.870000000031,13978,273187,4.601585099997465,105.64544839999871,5.833333333333333,7.462580033711025,7.462580033711025,7.423392954307425,2.912083333333315,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,5.833333333333333,2.016794565011597,6.428571428571429,8.571428571428571,8.571428571428571,1.8835285731724332,5.170938764299665,6.809992109026227,8.06905610220773,7.462580033711025,1.7230355652812306,8.548861912318639,9.219795227050781,9.55094473702567,1.8835285731724332,5.170938764299665,6.809992109026227,8.06905610220773,7.462580033711025,1.7230355652812306,8.548861912318639,9.219795227050781,9.55094473702567,1.6700000000000013,2.0819999999999994,2.7349999999999857,2.804999999999984,2.912083333333315,0.8441167927024037,2.8799999999999826,3.4959999999999707,6.419999999999908,5.135425317726913,43.66908694580197,60.812437664717436,74.41519685834646,66.24607026604902,17.075685201445513,76.48465601913631,78.77909626737237,80.55182132124901,1.823423437747116,5.141005095018695,6.774881296588563,8.031181700258045,7.423392954307425,1.7249521099518017,8.508944176792415,9.180916447877943,9.51166418520435,1823423.437747116,5141005.095018695,6774881.296588563,8031181.700258045,7423392.954307425,1724952.1099518016,8508944.176792415,9180916.447877944,9511664.18520435,167.0,208.2,273.5,280.5,291.2083333333333,84.41167927024212,288.0,349.60000000000014,642.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.07462580033711025,-1.0,-0.09706944444444383
14,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,147.89999999999895,2879.7700000000295,14790,287977,5.0998276000027545,110.85356030002004,5.714285714285715,7.348836887450446,7.348836887450446,7.307959649593063,3.081249999999978,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,5.714285714285715,2.404644032943352,8.571428571428571,8.571428571428571,8.571428571428571,1.8815667288643974,3.839188711983817,7.1774080821446,8.197836194719587,7.348836887450446,2.131551955036925,8.700975009373256,9.218465805053711,9.55094473702567,1.8815667288643974,3.839188711983817,7.1774080821446,8.197836194719587,7.348836887450446,2.131551955036925,8.700975009373256,9.218465805053711,9.55094473702567,1.5900000000000012,2.5469999999999895,2.7549999999999852,2.814999999999984,3.081249999999978,1.0872818267741275,2.8724999999999827,5.009999999999938,7.149999999999892,5.134504390036454,28.71309998779325,68.16011607088149,75.2800216190517,64.73785738191084,22.020948969577116,77.02117418125272,78.77875274270772,80.55182132124901,1.8214615924780193,3.79657999888383,7.141040005604414,8.159760914697967,7.307959649593063,2.137291627774179,8.662497987877517,9.179587026300968,9.51166418520435,1821461.5924780194,3796579.9988838295,7141040.005604413,8159760.9146979675,7307959.649593064,2137291.627774179,8662497.987877518,9179587.026300969,9511664.18520435,159.0,254.7,275.5,281.5,308.125,108.72818267741503,287.25,501.0,715.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.07348836887450445,-1.0,-0.10270833333333261
15,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,139.44999999999914,3019.2200000000284,13945,301922,5.503458199964371,116.49276669998653,5.833333333333333,7.488865852355957,7.488865852355957,7.44974665670554,2.905208333333315,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,5.833333333333333,2.016794565011597,6.428571428571429,8.571428571428571,8.571428571428571,1.8830163138253346,5.320977892194476,7.270808219909668,7.934840066092356,7.488865852355957,1.620648498241734,8.570186751229423,9.031201771327428,9.55094473702567,1.8830163138253346,5.320977892194476,7.270808219909668,7.934840066092356,7.488865852355957,1.620648498241734,8.570186751229423,9.031201771327428,9.55094473702567,1.8600000000000014,2.1239999999999988,2.714999999999986,2.7949999999999844,2.905208333333315,0.78135829804932,2.852499999999983,3.13499999999998,6.069999999999915,5.135223769641016,44.499340608646165,69.11503876373172,74.19973550736904,67.11231708355096,16.30719128405027,76.58369088545442,78.32427432760596,80.55182132124901,1.8229111786015657,5.262383674301398,7.234189104870904,7.897015866275399,7.44974665670554,1.622974255176231,8.531810167538538,8.9896334470531,9.51166418520435,1822911.1786015658,5262383.674301398,7234189.104870904,7897015.866275398,7449746.656705541,1622974.2551762308,8531810.167538539,8989633.4470531,9511664.18520435,186.0,212.4,271.5,279.5,290.5208333333333,78.13582980493364,285.25,313.5000000000003,607.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.07488865852355957,-1.0,-0.09684027777777719
16,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,176.03000000000037,3195.2500000000286,17603,319525,8.31525539996801,124.96079979999922,5.05952380952381,6.673086484273274,6.673086484273274,6.626350580228499,3.6672916666666744,1.0,100.0,0.0,0.0,2.0000000000000004,2.857142857142857,5.714285714285714,5.05952380952381,2.5581391603505117,5.714285714285714,8.571428571428571,8.571428571428571,1.8809945242745536,2.7190273829868863,5.474864414760045,7.3614501953125,6.673086484273274,2.2519915664051315,8.39101791381836,9.078929901123047,9.55094473702567,1.8809945242745536,2.7190273829868863,5.474864414760045,7.3614501953125,6.673086484273274,2.2519915664051315,8.39101791381836,9.078929901123047,9.55094473702567,1.5700000000000012,2.109999999999999,2.6549999999999874,2.7849999999999846,3.6672916666666744,3.6741488467759846,2.8949999999999823,5.183999999999936,27.340000000001474,5.1355109226715285,14.58239741035068,46.960468623787165,70.99802209809422,62.98737810872384,37.22578379217257,75.82273697294295,78.91165983453394,260.1142774866894,1.8208893881748403,2.654012800589477,5.334912055727635,7.324379297876511,6.626350580228499,2.2586710941854466,8.352842200462982,9.040191738455558,9.51166418520435,1820889.3881748402,2654012.8005894767,5334912.055727635,7324379.297876511,6626350.5802285,2258671.094185447,8352842.200462982,9040191.738455558,9511664.18520435,157.0,211.0,265.5,278.5,366.7291666666667,367.4148846775793,289.5,518.4000000000002,2734.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.06673086484273275,-1.0,-0.12224305555555581
17,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,137.83999999999918,3333.090000000028,13784,333309,4.667024500027765,129.75615670002298,6.011904761904762,7.586250759306409,7.586250759306409,7.547466498776856,2.8716666666666497,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,6.011904761904762,2.276737083203009,8.571428571428571,8.571428571428571,8.571428571428571,1.8824877057756695,5.169778006417411,7.231012071881976,8.084268569946289,7.586250759306409,1.8663805258868327,8.760171617780413,9.236595426286971,9.55094473702567,1.8824877057756695,5.169778006417411,7.231012071881976,8.084268569946289,7.586250759306409,1.8663805258868327,8.760171617780413,9.236595426286971,9.55094473702567,1.7700000000000014,2.623999999999988,2.6974999999999865,2.809999999999984,2.8716666666666497,0.6188474951247733,2.8724999999999827,2.912999999999982,5.009999999999938,5.135301716203685,43.704807352274656,69.62838371656835,74.63153206929564,67.59386288520484,18.827469583060605,77.13075049780309,78.91158669739961,80.55182132124901,1.822382570446494,5.139824301610058,7.194267443498259,8.046343939085816,7.547466498776856,1.869268650346929,8.721669486980296,9.197686514741022,9.51166418520435,1822382.570446494,5139824.301610058,7194267.443498259,8046343.939085815,7547466.498776856,1869268.6503469287,8721669.486980297,9197686.514741022,9511664.18520435,177.0,262.4,269.75,281.0,287.1666666666667,61.884749512478614,287.25,291.3,501.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.07586250759306408,-1.0,-0.09572222222222165
18,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,133.93999999999926,3467.030000000027,13394,346703,4.794519100047182,134.70355839998228,5.654761904761905,7.160204308373587,7.160204308373587,7.122236800501625,2.7904166666666512,1.0,100.0,0.0,0.0,2.857142857142857,5.0,5.714285714285714,5.654761904761905,2.439023958160462,8.571428571428571,8.571428571428571,8.571428571428571,1.8798010689871654,4.4419997079031805,6.549782071794782,7.608169828142438,7.160204308373587,2.055796924606759,8.602387564522878,9.21949304853167,9.55094473702567,1.8798010689871654,4.4419997079031805,6.549782071794782,7.608169828142438,7.160204308373587,2.055796924606759,8.602387564522878,9.21949304853167,9.55094473702567,1.6700000000000013,1.9010000000000016,2.679999999999987,2.769999999999985,2.7904166666666512,0.6862062321602279,2.8799999999999826,2.9529999999999816,5.009999999999938,5.134536678757286,35.85652978047729,58.313523199409246,72.22137202695012,63.341205295712825,20.865856610780096,76.64958289451897,78.7792596757412,80.55182132124901,1.8196959344504873,4.4144238513734,6.515873758271583,7.570797606770411,7.122236800501625,2.0576351985430428,8.563960915970886,9.180614269249748,9.51166418520435,1819695.9344504874,4414423.8513734,6515873.758271582,7570797.606770411,7122236.800501625,2057635.1985430429,8563960.915970886,9180614.269249747,9511664.18520435,167.0,190.1,268.0,277.0,279.0416666666667,68.62062321602417,288.0,295.30000000000007,501.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.07160204308373587,-1.0,-0.09301388888888835
19,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,148.67999999999893,3615.710000000026,14868,361571,5.450825100007933,140.30621000000974,5.416666666666667,6.955949238368443,6.955949238368443,6.91491129574855,3.0974999999999775,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.416666666666667,2.421529238905713,6.428571428571429,8.571428571428571,8.571428571428571,1.2252535138811385,3.692779541015625,5.244173322405134,7.611229760306222,6.955949238368443,2.1688533594348933,8.509657042367117,9.186431067330497,9.55094473702567,1.2252535138811385,3.692779541015625,5.244173322405134,7.611229760306222,6.955949238368443,2.1688533594348933,8.509657042367117,9.186431067330497,9.55094473702567,1.5900000000000012,2.014000000000001,2.6549999999999874,2.7799999999999847,3.0974999999999775,1.57637175712665,2.8824999999999825,4.91199999999994,11.989999999999789,5.135175678871747,36.85219267103821,47.37064226344228,72.91320388019085,62.94261989200337,20.640409483452338,77.10618272051215,78.91181832775474,87.07753894116468,1.0952664363421996,3.654372459577704,5.213978785777632,7.573857488465158,6.91491129574855,2.1773176174976925,8.4714060101022,9.147552288211463,9.51166418520435,1095266.4363421996,3654372.459577704,5213978.785777633,7573857.488465158,6914911.295748551,2177317.6174976924,8471406.010102201,9147552.288211463,9511664.18520435,159.0,201.4,265.5,278.0,309.75,157.63717571266832,288.25,491.20000000000005,1199.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.06955949238368443,-1.0,-0.10324999999999927
20,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,149.4199999999989,3765.1300000000247,14942,376513,5.772921500029042,146.21969240001636,4.880952380952381,6.675128652935936,6.675128652935936,6.633940966481997,3.112916666666644,1.0,100.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,4.880952380952381,2.6054843605046774,5.714285714285714,8.571428571428571,8.571428571428571,1.2316077096121651,1.8837411063058036,5.196591785975865,7.43586540222168,6.675128652935936,2.392358668058242,8.351764678955078,9.039577756609237,9.55094473702567,1.2316077096121651,1.8837411063058036,5.196591785975865,7.43586540222168,6.675128652935936,2.392358668058242,8.351764678955078,9.039577756609237,9.55094473702567,1.5200000000000011,1.993000000000001,2.667499999999987,2.814999999999984,3.112916666666644,1.0559651160852062,2.912499999999982,5.009999999999938,6.119999999999914,4.8798120216379175,5.141247527954692,43.93747974745929,71.20947425439954,58.51978727341535,25.013846816660795,75.82264316827059,77.89797965735197,80.55182132124901,1.171502829800144,1.8236359718697028,5.166572848496117,7.398744192747425,6.633940966481997,2.397002020769604,8.313588964958427,9.00089985861537,9.51166418520435,1171502.829800144,1823635.971869703,5166572.848496117,7398744.192747425,6633940.966481996,2397002.0207696036,8313588.9649584275,9000899.858615369,9511664.18520435,152.0,199.3,266.75,281.5,311.2916666666667,105.59651160852279,291.25,501.0,612.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.06675128652935937,-1.0,-0.10376388888888814
21,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,155.6099999999988,3920.7400000000234,15561,392074,5.502781399991363,151.88231429998996,5.1190476190476195,6.732972917102632,6.732972917102632,6.690495489554323,3.241874999999975,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.1190476190476195,2.4714927966698443,5.714285714285714,8.571428571428571,8.571428571428571,1.863218035016741,3.024880545479911,5.455491202218192,7.1603802272251675,6.732972917102632,2.1900835087540176,8.394447735377721,9.008764811924527,9.55094473702567,1.863218035016741,3.024880545479911,5.455491202218192,7.1603802272251675,6.732972917102632,2.1900835087540176,8.394447735377721,9.008764811924527,9.55094473702567,1.7500000000000013,2.0769999999999995,2.5024999999999906,2.7999999999999843,3.241874999999975,1.2624358997753506,3.287499999999974,5.326999999999933,6.129999999999914,4.940150909722433,17.9549406107486,46.7359195780009,68.89631877839565,58.677548309637736,22.808964187687675,75.70444131147815,77.96481914613396,80.55182132124901,1.803113094865832,2.957882590539301,5.424669466298614,7.124212981387062,6.690495489554323,2.193265843065269,8.34442203093641,8.96030684710538,9.51166418520435,1803113.094865832,2957882.5905393013,5424669.466298614,7124212.981387062,6690495.489554323,2193265.843065269,8344422.03093641,8960306.84710538,9511664.18520435,175.0,207.7,250.25,280.0,324.1875,126.24358997753774,328.75,532.7000000000002,613.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.06732972917102632,-1.0,-0.10806249999999917
22,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,133.79999999999924,4054.5400000000227,13380,405454,3.540832600032445,155.53029060002882,5.476190476190475,7.113349267414638,7.113349267414638,7.075410537838581,2.787499999999984,1.0,100.0,0.0,0.0,2.857142857142857,5.0,5.714285714285714,5.476190476190475,2.006226136470562,5.714285714285714,8.571428571428571,8.571428571428571,1.8836866106305805,4.6876340593610495,6.217600958687918,7.550938470023018,7.113349267414638,1.7807574763689806,8.159538677760532,9.22857393537249,9.55094473702567,1.8836866106305805,4.6876340593610495,6.217600958687918,7.550938470023018,7.113349267414638,1.7807574763689806,8.159538677760532,9.22857393537249,9.55094473702567,1.5700000000000012,1.9900000000000015,2.6049999999999884,2.759999999999985,2.787499999999984,0.7157498981254875,2.8449999999999833,2.912999999999982,5.119999999999935,5.13458496289968,38.47930812016129,54.873301438987255,72.05909201130271,63.729576056678525,17.803789795490896,75.0857284553349,78.77915225327015,80.55182132124901,1.8235814760456184,4.659215580052929,6.184571085386479,7.513616410931007,7.075410537838581,1.7823470703299638,8.121538722600079,9.189695156220237,9.51166418520435,1823581.4760456183,4659215.580052929,6184571.085386479,7513616.410931008,7075410.537838581,1782347.0703299637,8121538.722600078,9189695.156220237,9511664.18520435,157.0,199.0,260.5,276.0,278.75,71.57498981255021,284.5,291.3,512.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.07113349267414637,-1.0,-0.09291666666666613
23,-0.0005463885963076628,8.571428571428571,9.55094473702567,9.55094473702567,2.9199999999999817,0,1,80.55182132124901,292,9.51166418520435,"[0.0, 0.0955094473702567, -1.0, -0.09733333333333273]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,133.9899999999992,4188.530000000022,13399,418853,4.588844000012614,160.21661780000431,5.654761904761905,7.082484790257045,7.082484790257045,7.044507981426098,2.791458333333317,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.654761904761905,2.2200066903537516,8.571428571428571,8.571428571428571,8.571428571428571,1.882880074637277,4.666216714041574,5.670537948608398,7.1952138628278455,7.082484790257045,1.8566893439684362,8.684107235499791,9.335336140223912,9.55094473702567,1.882880074637277,4.666216714041574,5.670537948608398,7.1952138628278455,7.082484790257045,1.8566893439684362,8.684107235499791,9.335336140223912,9.55094473702567,1.7100000000000013,1.8570000000000015,2.5024999999999906,2.759999999999985,2.791458333333317,0.8093000823327909,2.864999999999983,3.003999999999981,5.809999999999921,5.136546942550922,38.1910053730011,49.16116604954004,68.89093653485179,62.22549761370692,18.099972746846163,77.02094569988549,79.3540246911347,80.55249391496181,1.8227749380903349,4.6379085230362005,5.63903878744235,7.158895997677577,7.044507981426098,1.8580624620533543,8.645630214554092,9.296326786199222,9.51166418520435,1822774.9380903349,4637908.523036201,5639038.787442349,7158895.997677577,7044507.981426097,1858062.4620533541,8645630.214554092,9296326.786199221,9511664.18520435,171.0,185.7,250.25,276.0,279.1458333333333,80.93000823328074,286.5,300.4000000000001,581.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,inf,-0.0005463885963076628,9511664.18520435,0.0,0.0955094473702567,-1.0,-0.09733333333333273,0.0,0.07082484790257045,-1.0,-0.09304861111111058
