generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,cached_evaluations,evaluated_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,run_key,run_label
11,9.646622794015066,8.571428571428571,9.646622794015066,9.646622794015066,9.512069620656598,0,1,81.59689959138632,437,9.042681865719407,"[0.0, 9.646622794015066]",4,44,48,0,42,6,42,6,686.9778410117437,3938.575861668565,31688,182071,47.21142280000004,234.19682809999995,3.154761904761905,4.749064502261934,4.749064502261934,3.8403636543628017,14.312038354411328,0.0,0.0,0.0,2.857142857142857,3.154761904761905,2.4907709467747234,5.714285714285714,5.714285714285714,8.571428571428571,1.926171439034598,2.4719249180385043,2.8565461294991628,4.2940602983747205,4.749064502261934,2.186243187773184,6.422760827200754,8.022338049752372,9.646622794015066,1.926171439034598,2.4719249180385043,2.8565461294991628,4.2940602983747205,4.749064502261934,2.186243187773184,6.422760827200754,8.022338049752372,9.646622794015066,2.475031367435163,3.9735388003847114,5.0109745236169365,6.198547584930432,14.312038354411328,14.588053343996416,18.674562116408417,45.00693689531636,45.02613077694798,5.75980914230604,11.765237724390316,21.639868433587253,34.77286950656344,38.73302933394658,22.72835582131445,58.60788935382152,75.62561476486881,81.59689959138632,0.6460235598032118,1.6479479256887064,2.2359724769479974,3.139876512156172,3.8403636543628017,2.1403837041047,5.367950441968993,6.614475949492593,9.042681865719407,1.926171439034598,2.4719249180385043,2.8565461294991628,4.2940602983747205,4.749064502261934,2.186243187773184,6.422760827200754,8.022338049752372,9.646622794015066,117.0,175.6,233.5,283.0,660.1666666666666,673.0077182981552,868.0,2067.6,2095.0,finished_progress,"(finished, progress)"
12,9.652786254882812,8.571428571428571,9.652786254882812,9.652786254882812,7.381580341614162,0,1,82.06852262467146,336,9.184114487161278,"[0.0, 9.652786254882812]",4,44,48,0,46,2,46,2,481.35165034153965,4419.927512010104,22158,204229,24.26344379999955,258.8189815000005,3.452380952380953,5.1092843782334105,5.1092843782334105,4.472575846035606,10.02815938211541,0.0,0.0,2.142857142857143,2.857142857142857,3.452380952380953,2.854661621019476,5.714285714285714,8.571428571428571,8.571428571428571,2.219080243791853,2.509422302246094,3.03997312273298,4.39391817365374,5.1092843782334105,2.4740314411702884,7.281176022120884,9.225260598318918,9.652786254882812,2.219080243791853,2.509422302246094,3.03997312273298,4.39391817365374,5.1092843782334105,2.4740314411702884,7.281176022120884,9.225260598318918,9.652786254882812,2.500444850632543,3.2041244753151643,4.193493015307116,5.163480628718999,10.02815938211541,10.06729940207098,10.066446710286485,23.729007677850987,45.010615375658176,8.921112918927975,12.970705408150389,23.87691924464889,35.143036764115095,41.98738736651725,24.31670901296736,67.05701504275203,79.0821738600731,82.06852262467146,1.2572684762221995,1.8243909022599103,2.308394932103761,3.6079863441021,4.472575846035606,2.4700958816816247,6.722405164868732,8.59890451372387,9.184114487161278,2.219080243791853,2.509422302246094,3.03997312273298,4.39391817365374,5.1092843782334105,2.4740314411702884,7.281176022120884,9.225260598318918,9.652786254882812,113.0,145.8,196.5,234.0,461.625,464.37070433185886,464.0,1094.5000000000005,2079.0,finished_progress,"(finished, progress)"
13,12.84458977835519,11.428571428571429,12.84458977835519,12.84458977835519,12.020601647049098,0,1,110.50103528052568,545,12.081376975367943,"[0.0, 12.84458977835519]",4,44,48,0,47,1,47,1,380.4719432095625,4800.399455219666,17595,221824,22.71297640000012,281.9599908,3.75,5.156786895933606,5.156786895933606,4.653517129783391,7.926498816865885,0.0,0.0,2.857142857142857,2.857142857142857,3.75,2.4850744934700124,5.714285714285714,6.571428571428584,11.428571428571429,1.9934844970703125,2.7555531093052457,3.5977050236293246,4.486991337367467,5.156786895933606,2.299602100612132,6.150618961879186,8.612371444702152,12.84458977835519,1.9934844970703125,2.7555531093052457,3.5977050236293246,4.486991337367467,5.156786895933606,2.299602100612132,6.150618961879186,8.612371444702152,12.84458977835519,2.197051749402083,2.750135977138489,3.618111435127283,5.001604649830207,7.926498816865885,9.17556421063948,6.866281793252493,15.768601086651394,45.001754916039246,6.882205315378087,18.0106176784102,27.780664449557666,37.09003774449229,43.037237765187456,22.440843844225448,55.44538680470032,78.27652662917973,110.50103528052568,0.5141152177331856,2.0707323182525563,3.1919777763733936,4.205479398742915,4.653517129783391,2.352667738589469,5.793771759717942,8.007145442784422,12.081376975367943,1.9934844970703125,2.7555531093052457,3.5977050236293246,4.486991337367467,5.156786895933606,2.299602100612132,6.150618961879186,8.612371444702152,12.84458977835519,100.0,130.4,167.5,225.0,366.5625,423.9312005035919,318.5,723.8000000000026,2080.0,finished_progress,"(finished, progress)"
14,12.857142857142856,11.428571428571429,12.857142857142856,12.857142857142856,18.153121294010628,0,1,116.570051651448,838,12.081376975367943,"[0.0, 12.857142857142856]",4,44,48,0,47,1,47,1,351.41123078911767,5151.810686008784,16275,238099,21.967072099999317,304.26382939999985,4.166666666666667,5.368231478191557,5.368231478191557,4.903401807835581,7.321067308106618,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.166666666666667,2.732914353154523,5.714285714285714,8.571428571428571,11.428571428571429,1.8663079398018971,2.900718144008092,3.431156703404018,4.360455104282924,5.368231478191557,2.7277858793657948,7.142857142857142,9.544837134225029,12.857142857142856,1.8663079398018971,2.900718144008092,3.431156703404018,4.360455104282924,5.368231478191557,2.7277858793657948,7.142857142857142,9.544837134225029,12.857142857142856,2.118734114061396,2.7191574016540754,3.406191490009764,4.686462570320002,7.321067308106618,8.392211390938408,6.44198163151431,13.860357541137583,45.0291842301952,5.08290778544324,20.790592779964207,25.70756177790463,35.03596676141024,44.85766241984493,26.63212504636043,68.24347401596606,81.7018154643476,116.570051651448,1.5484977862842757,2.2280099747539164,3.152322759117697,3.95143262442061,4.903401807835581,2.64182363952075,6.6071762945428905,9.045428792485762,12.081376975367943,1.8663079398018971,2.900718144008092,3.431156703404018,4.360455104282924,5.368231478191557,2.7277858793657948,7.142857142857142,9.544837134225029,12.857142857142856,97.0,123.5,157.0,216.5,339.0625,388.7174641395513,300.75,632.9000000000012,2105.0,finished_progress,"(finished, progress)"
15,12.857142857142856,11.428571428571429,12.857142857142856,12.857142857142856,18.153121294010628,0,1,116.570051651448,838,12.081376975367943,"[0.0, 12.857142857142856]",4,44,48,0,45,3,45,3,397.6048966041708,5549.4155826129545,18377,256476,23.95435329999964,328.75088270000015,4.226190476190476,5.544540257680983,5.544540257680983,5.018607854765413,8.283435345920225,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.226190476190476,2.403907203131985,5.714285714285714,6.571428571428584,11.428571428571429,2.242382594517299,3.140779222760881,3.8180787222726,4.601407732282366,5.544540257680983,2.4374400248409707,7.142857142857142,8.525902611868727,12.857142857142856,2.242382594517299,3.140779222760881,3.8180787222726,4.601407732282366,5.544540257680983,2.4374400248409707,7.142857142857142,8.525902611868727,12.857142857142856,2.4496512381106696,2.709551576050074,3.210486109930229,4.86055851865399,8.283435345920225,10.2553318890623,7.397207999660835,14.76133147166871,45.01634641716006,9.22224229137646,23.5496800013505,29.54315473139286,37.66025257855654,47.13929930094916,24.11527201962038,66.84965792846924,77.29395745769145,116.570051651448,1.1656314094301372,2.6263262966458565,3.481737094993983,4.11940421251969,5.018607854765413,2.3918974487160134,6.631580983601952,8.057910809830704,12.081376975367943,2.242382594517299,3.140779222760881,3.8180787222726,4.601407732282366,5.544540257680983,2.4374400248409707,7.142857142857142,8.525902611868727,12.857142857142856,109.0,123.4,149.0,223.5,382.8541666666667,473.3554421003018,337.25,680.5000000000009,2087.0,finished_progress,"(finished, progress)"
16,12.857142857142856,11.428571428571429,12.857142857142856,12.857142857142856,18.153121294010628,0,1,116.570051651448,838,12.081376975367943,"[0.0, 12.857142857142856]",4,44,48,0,46,2,46,2,365.20238752963337,5914.617970142588,16803,273279,21.999189500000284,351.4783875000003,4.226190476190476,5.667496351968675,5.667496351968675,5.184424410791911,7.6083830735340285,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.226190476190476,2.6075233468820844,5.714285714285714,8.571428571428571,11.428571428571429,2.619726998465401,3.1040284293038507,3.742309297834124,4.756614140101842,5.667496351968675,2.528020538192288,7.240082195826939,8.92813110351563,12.857142857142856,2.619726998465401,3.1040284293038507,3.742309297834124,4.756614140101842,5.667496351968675,2.528020538192288,7.240082195826939,8.92813110351563,12.857142857142856,1.8993426038224184,2.448020701987094,3.367326506593745,5.011764244092287,7.6083830735340285,9.03590538851876,6.633180941930032,13.319315359256771,45.01460784494513,13.347884795512073,22.51645633429289,29.59394939243793,40.191623874008656,48.21262225810127,24.662303485154176,69.80402310565114,78.612241987139,116.570051651448,1.5878605671104935,2.5981137218767567,3.277991059947965,4.506248452680683,5.184424410791911,2.544500501280937,6.832969694213926,8.598129641884661,12.081376975367943,2.619726998465401,3.1040284293038507,3.742309297834124,4.756614140101842,5.667496351968675,2.528020538192288,7.240082195826939,8.92813110351563,12.857142857142856,85.0,112.2,156.75,228.5,350.0625,418.5165471763532,302.25,606.2000000000008,2109.0,finished_progress,"(finished, progress)"
17,12.857142857142856,11.428571428571429,12.857142857142856,12.857142857142856,18.153121294010628,0,1,116.570051651448,838,12.081376975367943,"[0.0, 12.857142857142856]",4,44,48,0,46,2,46,2,355.50951424529467,6270.127484387883,16346,289625,23.453266800000165,375.2150747000005,3.988095238095239,5.345077912012736,5.345077912012736,4.874827231794092,7.406448213443639,0.0,2.857142857142857,2.857142857142857,2.857142857142857,3.988095238095239,2.386155030098505,5.714285714285714,6.571428571428584,11.428571428571429,2.2467258998325894,3.1031908307756697,3.730008261544364,4.362719399588448,5.345077912012736,2.466254439576,6.629201344081334,8.503327233450758,12.857142857142856,2.2467258998325894,3.1031908307756697,3.730008261544364,4.362719399588448,5.345077912012736,2.466254439576,6.629201344081334,8.503327233450758,12.857142857142856,2.337745831427456,2.6999247794721013,2.992676464434376,4.305712471072264,7.406448213443639,9.54229798721611,5.833541318568186,13.860357541137583,45.01086345904351,9.491644340254425,23.483441891346597,28.64805044606328,34.9685719050467,45.22619186887884,24.351403995481768,60.73162832856178,78.82468902394177,116.570051651448,1.0173002786983585,2.6215980844511897,3.3208505252727183,4.132862501746775,4.874827231794092,2.471841285934848,6.209722725666442,8.15807756312724,12.081376975367943,2.2467258998325894,3.1031908307756697,3.730008261544364,4.362719399588448,5.345077912012736,2.466254439576,6.629201344081334,8.503327233450758,12.857142857142856,106.0,124.7,138.0,198.5,340.5416666666667,439.1420118790985,268.5,632.9000000000012,2066.0,finished_progress,"(finished, progress)"
18,12.857142857142856,11.428571428571429,12.857142857142856,12.857142857142856,18.153121294010628,0,1,116.570051651448,838,12.081376975367943,"[0.0, 12.857142857142856]",4,44,48,0,45,3,45,3,389.3880651049867,6659.5155494928695,17851,307476,22.6759333,398.2077207000002,4.107142857142858,5.555887733186995,5.555887733186995,5.040824155005795,8.11225135635389,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.107142857142858,2.6020824993326657,5.714285714285714,8.571428571428571,11.428571428571429,2.638822283063616,3.222493852887835,3.655930927821568,4.686072213309152,5.555887733186995,2.5609140242743003,7.148523330688477,9.691253389631,12.857142857142856,2.638822283063616,3.222493852887835,3.655930927821568,4.686072213309152,5.555887733186995,2.5609140242743003,7.148523330688477,9.691253389631,12.857142857142856,2.0050284430338814,2.52142021533673,2.8493890971606133,4.067910832962628,8.11225135635389,11.057256961232046,6.699586537366352,13.860357541137583,45.02448222458685,14.950988688680807,24.302768775075677,28.30670272538373,38.933085184544325,47.67432557273575,24.70851351703293,66.87066731974483,82.11925989314913,116.570051651448,0.4304012260125063,2.906763026363404,3.4563468747636508,4.481032677397824,5.040824155005795,2.5004181550682225,6.18107033090882,9.27657756835118,12.081376975367943,2.638822283063616,3.222493852887835,3.655930927821568,4.686072213309152,5.555887733186995,2.5609140242743003,7.148523330688477,9.691253389631,12.857142857142856,87.0,116.7,134.75,190.0,371.8958333333333,507.4834249995813,306.75,632.9000000000012,2074.0,finished_progress,"(finished, progress)"
19,12.857142857142856,11.428571428571429,12.857142857142856,12.857142857142856,18.153121294010628,0,1,116.570051651448,838,12.081376975367943,"[0.0, 12.857142857142856]",4,44,48,0,47,1,47,1,345.1953633135742,7004.710912806444,15844,323320,25.16013980000025,424.0173147000005,4.8809523809523805,6.049409480321974,6.049409480321974,5.59280185689132,7.191570069032796,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.8809523809523805,2.669959701429262,6.428571428571429,8.571428571428571,11.428571428571429,3.06541987827846,3.550072261265346,4.025155476161412,5.072904314313616,6.049409480321974,2.5390644199599905,8.29517023903983,9.58126722063337,12.857142857142856,3.06541987827846,3.550072261265346,4.025155476161412,5.072904314313616,6.049409480321974,2.5390644199599905,8.29517023903983,9.58126722063337,12.857142857142856,1.961019844510396,2.694130477394579,3.561816688018069,4.831128949259304,7.191570069032796,7.550648151319431,6.513214566156514,15.36970926658128,45.0271081383485,22.049815706908703,27.51811631321907,31.90153469145298,42.7890318967402,51.80538653288613,23.88635457205576,75.9318335223943,81.26137665957212,116.570051651448,2.2245019890686413,2.967433110745725,3.702360302786565,4.786692024256229,5.59280185689132,2.470919735626477,7.052380373905906,9.174500724657616,12.081376975367943,3.06541987827846,3.550072261265346,4.025155476161412,5.072904314313616,6.049409480321974,2.5390644199599905,8.29517023903983,9.58126722063337,12.857142857142856,92.0,121.0,163.0,219.0,330.0833333333333,344.2030549770812,293.25,709.2000000000007,2048.0,finished_progress,"(finished, progress)"
20,13.823857988630024,11.428571428571429,13.823857988630024,13.823857988630024,9.518335648024758,0,1,123.03379191458224,437,13.219519217326864,"[0.0, 13.823857988630023]",4,44,48,0,47,1,47,1,320.3812439356147,7325.092156742058,14782,338102,12.695162500000151,437.1562481000001,4.404761904761905,5.8441766670772,5.8441766670772,5.420391952876652,6.67460924865864,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.404761904761905,2.8546616210194764,5.714285714285714,8.571428571428571,11.428571428571429,2.680745806012835,3.245918273925781,3.7482970101492734,4.8813356672014505,5.8441766670772,2.8447475404234788,7.487994602748326,9.725777762276785,13.823857988630024,2.680745806012835,3.245918273925781,3.7482970101492734,4.8813356672014505,5.8441766670772,2.8447475404234788,7.487994602748326,9.725777762276785,13.823857988630024,1.7889542370227465,2.352988278878856,2.873216927754855,3.919564869327989,6.67460924865864,8.228369670622845,6.381657861167517,10.26901544773207,45.00599150891377,19.005545422434807,24.466473944485188,29.71506268531084,41.39052948340395,49.75419083796684,26.42010619693681,71.45468618534505,82.58274932280183,123.03379191458224,0.3481871220375296,3.034484458809067,3.500507261683038,4.507195914889718,5.420391952876652,2.7900778564912807,7.099527197557603,9.37553890780625,13.219519217326864,2.680745806012835,3.245918273925781,3.7482970101492734,4.8813356672014505,5.8441766670772,2.8447475404234788,7.487994602748326,9.725777762276785,13.823857988630024,85.0,108.0,131.25,177.5,307.9583333333333,380.6181900503735,294.5,469.4000000000004,2080.0,finished_progress,"(finished, progress)"
21,13.823857988630024,11.428571428571429,13.823857988630024,13.823857988630024,9.518335648024758,0,1,123.03379191458224,437,13.219519217326864,"[0.0, 13.823857988630023]",4,44,48,0,47,1,47,1,349.98109509141807,7675.073251833476,16182,354284,15.066848000000393,452.7948229000003,3.75,5.195264362153552,5.195264362153552,4.732326405683423,7.291272814404543,0.0,2.857142857142857,2.857142857142857,2.857142857142857,3.75,2.618371124752711,2.857142857142857,6.571428571428584,11.428571428571429,2.262404305594308,2.9796714782714844,3.712700435093471,4.447318485804967,5.195264362153552,2.5939519556026363,5.421872820172991,8.428876876831058,13.823857988630024,2.262404305594308,2.9796714782714844,3.712700435093471,4.447318485804967,5.195264362153552,2.5939519556026363,5.421872820172991,8.428876876831058,13.823857988630024,2.3190208856815087,2.6607096170062383,3.1341453725584643,4.107351082632096,7.291272814404543,8.318109440362646,7.645377683576262,13.178321040293843,45.01585079426523,9.390099655181984,22.48323684036732,28.76378775574267,36.559959691632685,43.48750260203102,24.704174029341317,46.58551284298301,77.19289477169517,123.03379191458224,1.3197023633682872,2.4478240980423247,3.31359310412946,4.117620079362029,4.732326405683423,2.5379966382910317,5.042706611502021,8.05436591921132,13.219519217326864,2.262404305594308,2.9796714782714844,3.712700435093471,4.447318485804967,5.195264362153552,2.5939519556026363,5.421872820172991,8.428876876831058,13.823857988630024,106.0,121.5,141.5,188.5,337.125,385.5416981879738,354.25,606.1000000000007,2094.0,finished_progress,"(finished, progress)"
22,13.823857988630024,11.428571428571429,13.823857988630024,13.823857988630024,9.518335648024758,0,1,123.03379191458224,437,13.219519217326864,"[0.0, 13.823857988630023]",4,44,48,0,47,1,47,1,319.4260108081702,7994.499262641646,14755,369039,16.93317350000052,470.12049000000025,4.404761904761905,5.909802856899443,5.909802856899443,5.487281678581758,6.654708558503546,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.404761904761905,2.854661621019476,5.714285714285714,8.571428571428571,11.428571428571429,2.1013259887695312,3.1749044145856584,3.6696256910051614,4.909253801618304,5.909802856899443,2.9136175184935524,7.709728649684362,9.942723955426898,13.823857988630024,2.1013259887695312,3.1749044145856584,3.6696256910051614,4.909253801618304,5.909802856899443,2.9136175184935524,7.709728649684362,9.942723955426898,13.823857988630024,2.407793863362422,2.720949019913613,3.335642320470733,4.285758907665569,6.654708558503546,7.1668619995948575,7.426840459819508,10.869665164441988,45.00524567296695,7.621994584726053,23.265789118781687,27.99965841881931,40.90779764808758,50.265449503439264,28.52265046551444,74.69057954102755,84.83303046748044,123.03379191458224,1.783190368165052,2.7862019755614824,3.4496181004276427,4.334347168355661,5.487281678581758,2.8100839029835734,7.34733561070452,9.46550479963274,13.219519217326864,2.1013259887695312,3.1749044145856584,3.6696256910051614,4.909253801618304,5.909802856899443,2.9136175184935524,7.709728649684362,9.942723955426898,13.823857988630024,109.0,123.2,153.75,201.5,307.3958333333333,332.569399999417,342.0,493.9000000000003,2100.0,finished_progress,"(finished, progress)"
23,14.2737306867327,11.428571428571429,14.2737306867327,14.2737306867327,10.48686202606135,0,1,137.43551997095346,476,13.607898177141502,"[0.0, 14.2737306867327]",4,44,48,0,47,1,47,1,346.69594349998044,8341.195206141627,15940,384979,18.986913900000214,489.3462295,4.345238095238095,5.990213553110759,5.990213553110759,5.531621035253642,7.222832156249592,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.345238095238095,3.029872998243908,5.714285714285714,9.42857142857144,11.428571428571429,2.78266361781529,3.286354609898159,3.887301853724888,4.9309894016810825,5.990213553110759,3.094911993405899,7.2582020078386575,11.26214463370188,14.2737306867327,2.78266361781529,3.286354609898159,3.887301853724888,4.9309894016810825,5.990213553110759,3.094911993405899,7.2582020078386575,11.26214463370188,14.2737306867327,1.9862787812456768,2.3091775105828463,3.49611198392841,4.496152472594064,7.222832156249592,8.251678478745346,7.442689379412267,11.690514092963054,45.00685997615274,19.80349402874708,24.19218955114484,31.232530791929094,42.728006608034775,51.4629221984845,29.860018493371285,67.74361320771277,95.8879653148354,137.43551997095346,1.3901469393318822,2.685972772408147,3.430917478916575,4.532604378546106,5.531621035253642,3.041089737084646,6.930878636317202,10.590970533413063,13.607898177141502,2.78266361781529,3.286354609898159,3.887301853724888,4.9309894016810825,5.990213553110759,3.094911993405899,7.2582020078386575,11.26214463370188,14.2737306867327,91.0,105.4,161.75,210.0,332.0833333333333,380.8221278438998,343.75,535.9000000000001,2074.0,finished_progress,"(finished, progress)"
24,14.2737306867327,11.428571428571429,14.2737306867327,14.2737306867327,10.48686202606135,0,1,137.43551997095346,476,13.607898177141502,"[0.0, 14.2737306867327]",4,44,48,0,48,0,48,0,304.0849063983911,8645.280112540018,13986,398965,15.491374500000347,505.06473600000027,4.821428571428572,6.123255718322028,6.123255718322028,5.721027006154842,6.335102216633149,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.821428571428572,3.0946656979895137,5.714285714285714,11.428571428571429,11.428571428571429,2.645394461495536,3.0862454005650117,3.625525065830775,4.770791190011161,6.123255718322028,3.2809191514691096,7.196895735604423,12.061217716762002,14.2737306867327,2.645394461495536,3.0862454005650117,3.625525065830775,4.770791190011161,6.123255718322028,3.2809191514691096,7.196895735604423,12.061217716762002,14.2737306867327,2.090253212737183,2.197304596677424,2.9008362549140885,4.221647291143988,6.335102216633149,6.033861664307068,7.162970440635879,10.884206826534722,31.26310350171773,18.76872443035245,22.25563383102417,28.30481489002705,40.38620454318152,53.68717132018113,32.51384454111178,70.25012305937707,116.902031577006,137.43551997095346,1.3935323077024129,2.8771000048042312,3.3131488411680854,4.572218666944156,5.721027006154842,3.170557098601954,6.826432723075784,11.222926379111335,13.607898177141502,2.645394461495536,3.0862454005650117,3.625525065830775,4.770791190011161,6.123255718322028,3.2809191514691096,7.196895735604423,12.061217716762002,14.2737306867327,93.0,101.0,135.0,194.5,291.375,276.2285153787229,337.5,506.3,1420.0,finished_progress,"(finished, progress)"
25,14.2737306867327,11.428571428571429,14.2737306867327,14.2737306867327,10.48686202606135,0,1,137.43551997095346,476,13.66478636281727,"[0.0, 14.2737306867327]",4,44,48,0,45,3,45,3,377.0963298026859,9022.376442342704,17348,416313,21.284608500000104,526.9054230000002,4.107142857142858,5.634638752256122,5.634638752256122,5.13583408320495,7.856173537555956,0.0,0.0,2.857142857142857,2.857142857142857,4.107142857142858,3.294308119528979,3.571428571428572,9.42857142857144,11.428571428571429,2.625372750418527,2.8474409920828685,3.4168584006173277,4.195684705461774,5.634638752256122,3.4673625244503783,5.8075986589704245,11.760419573102688,14.2737306867327,2.625372750418527,2.8474409920828685,3.4168584006173277,4.195684705461774,5.634638752256122,3.4673625244503783,5.8075986589704245,11.760419573102688,14.2737306867327,2.035500368547959,2.4660869545691897,2.8056299419727697,4.27894763463185,7.856173537555956,10.866944723107796,5.613115121090498,13.303004761591849,45.01251558256821,13.458813058809028,20.52939600199461,26.05907637905329,33.13136234103149,47.11064191284444,33.300853386097835,50.515030443668365,102.07659117355956,137.43551997095346,0.703319528654784,2.319814729954825,2.940940313057208,3.9100172619323192,5.13583408320495,3.5475780793706235,5.557410847644804,11.335424852335242,13.66478636281727,2.625372750418527,2.8474409920828685,3.4168584006173277,4.195684705461774,5.634638752256122,3.4673625244503783,5.8075986589704245,11.760419573102688,14.2737306867327,90.0,110.0,126.5,190.5,361.4166666666667,502.1419052972531,255.25,605.6000000000018,2084.0,finished_progress,"(finished, progress)"
26,14.2737306867327,11.428571428571429,14.2737306867327,14.2737306867327,10.48686202606135,0,1,137.43551997095346,476,13.66478636281727,"[0.0, 14.2737306867327]",4,44,48,0,48,0,48,0,259.1278270237701,9281.504269366476,11904,428217,11.691610400000172,539.0434449000004,4.166666666666667,5.833672682444255,5.833672682444255,5.490911006486886,5.398496396328544,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.166666666666667,2.7944510938822624,5.714285714285714,8.571428571428571,11.428571428571429,2.754876273018973,3.192791530064174,3.995253699166434,4.683818817138672,5.833672682444255,2.982822055468571,7.166757583618163,9.083140781947549,14.2737306867327,2.754876273018973,3.192791530064174,3.995253699166434,4.683818817138672,5.833672682444255,2.982822055468571,7.166757583618163,9.083140781947549,14.2737306867327,1.925275664819367,2.355506943895074,2.9000934992727663,3.719550488893067,5.398496396328544,5.532962625334396,5.349794239819731,9.340387430021584,32.81529405741662,19.410604655742645,25.21990776360035,31.50145618990064,38.56764444336295,50.78401985019779,29.128937187796915,70.1823976226151,80.22367917597295,137.43551997095346,1.1759257522539177,2.967367400103757,3.798501429707238,4.431895917989587,5.490911006486886,2.923229844866054,6.831478179473378,8.601186672410584,13.66478636281727,2.754876273018973,3.192791530064174,3.995253699166434,4.683818817138672,5.833672682444255,2.982822055468571,7.166757583618163,9.083140781947549,14.2737306867327,92.0,109.3,137.75,170.5,248.0,252.30248050042368,247.75,425.1000000000001,1507.0,finished_progress,"(finished, progress)"
27,14.2737306867327,11.428571428571429,14.2737306867327,14.2737306867327,10.48686202606135,0,1,137.43551997095346,476,13.66478636281727,"[0.0, 14.2737306867327]",4,44,48,0,47,1,47,1,300.74996820315846,9582.254237569632,13869,442086,15.67976649999946,555.3669605000005,4.107142857142858,5.552673453376407,5.552673453376407,5.15485603511826,6.265624337565801,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.107142857142858,2.968442295188496,3.571428571428572,9.42857142857144,11.428571428571429,2.356529235839844,3.0432761056082587,3.638380595615932,4.187823704310826,5.552673453376407,3.3110344129742786,5.773379462105887,10.793155670166032,14.2737306867327,2.356529235839844,3.0432761056082587,3.638380595615932,4.187823704310826,5.552673453376407,3.3110344129742786,5.773379462105887,10.793155670166032,14.2737306867327,1.7882811880559015,2.371852946230444,2.6762275223803185,3.441298692599898,6.265624337565801,8.23922899628947,5.662626836025492,10.17635719400162,45.01027790570875,10.414304260688368,21.962541956081985,27.825940744951367,33.570308834314346,46.8222826237073,32.33859808308629,51.05510927923024,93.6056491628291,137.43551997095346,1.415003388101701,2.3131398594598296,3.268285646134664,3.9744532391615097,5.15485603511826,3.3009005469483244,5.532676680145681,10.409301803357376,13.66478636281727,2.356529235839844,3.0432761056082587,3.638380595615932,4.187823704310826,5.552673453376407,3.3110344129742786,5.773379462105887,10.793155670166032,14.2737306867327,79.0,109.3,125.75,162.0,288.9375,381.6481476356855,259.0,464.80000000000007,2101.0,finished_progress,"(finished, progress)"
