generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finish,best_obj_progress,best_obj_speed_for_progress,best_obj_safe_progress,best_obj_path_efficiency,mean_obj_finish,mean_obj_progress,mean_obj_speed_for_progress,mean_obj_safe_progress,mean_obj_path_efficiency
241,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,14,34,0,48,0,652.9000000000115,84577.31000000045,65290,8457731,41.8517334999633,3998.420679199975,54.404761904761905,55.6521360536344,55.6521360536344,347.1750810634009,13.602083333333573,1.0,100.0,0.0,2.857142857142857,2.857142857142857,14.285714285714285,77.14285714285715,54.404761904761905,39.58955375398805,100.0,100.0,100.0,5.047051565987723,5.630734034946987,15.054009301321846,78.26933997017997,55.6521360536344,38.96534558633716,100.0,100.0,100.0,5.047051565987723,5.630734034946987,15.054009301321846,78.26933997017997,55.6521360536344,38.96534558633716,100.0,100.0,100.0,2.159999999999998,2.493999999999991,4.494999999999949,16.504999999999782,13.602083333333573,8.556878801665635,21.667500000000587,23.826000000000928,25.90000000000125,42.72662205249071,49.380334846675396,130.64032671041787,868.5511031970382,617.490233546899,459.66454074252556,1134.2140094283968,1155.068740377575,1172.4799783304334,5.013608839365671,5.598836822912235,15.000678660995137,78.06245170493271,347.1750810634009,483.6591587245308,1099.743016529403,1099.773068829281,1099.7988499135809,5013608.83936567,5598836.822912235,15000678.660995137,78062451.70493272,347175081.06340086,483659158.7245309,1099743016.529403,1099773068.829281,1099798849.913581,216.0,249.4,449.5,1650.5,1360.2083333333333,855.6878801665295,2166.75,2382.6000000000004,2590.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,1.2680354736862105,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.2916666666666667,0.556521360536344,0.19458208686064324,0.2916666666666667,0.5539998033212673
242,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,15,33,0,48,0,660.6300000000126,85237.94000000047,66063,8523794,37.74279689998366,4036.3833522999776,52.73809523809524,53.89114886424958,53.89114886424958,366.2460433219926,13.763125000000263,1.0,100.0,0.0,2.857142857142857,8.571428571428571,10.714285714285715,48.57142857142857,52.73809523809524,40.359600992703704,100.0,100.0,100.0,5.504341125488281,10.403286252702985,11.409712518964493,50.33526675086537,53.89114886424958,39.66509205354974,100.0,100.0,100.0,5.504341125488281,10.403286252702985,11.409712518964493,50.33526675086537,53.89114886424958,39.66509205354974,100.0,100.0,100.0,2.1699999999999977,4.8459999999999415,5.444999999999928,12.929999999999769,13.763125000000263,8.443577479424741,21.472500000000558,24.79800000000108,28.630000000001676,47.79994133114815,94.02301139384508,108.19274511374533,514.9743221849203,599.29225695692,472.3876648285764,1138.1641516201198,1150.4871984690428,1168.5561421364546,5.47259332554695,10.347612229691592,11.344583416123971,50.195451776543194,366.2460433219926,495.14677853792995,1099.7419746022986,1099.7769807453906,1099.7988499135809,5472593.32554695,10347612.229691591,11344583.41612397,50195451.77654319,366246043.3219927,495146778.53792995,1099741974.6022987,1099776980.7453907,1099798849.913581,217.0,484.6,544.5,1293.0,1376.3125,844.3577479424326,2147.25,2479.8,2863.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4.350644420151301,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.3125,0.5389114886424959,0.18195094556453564,0.3125,0.5356804659319693
243,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,9,39,0,48,0,664.4900000000059,85902.43000000047,66449,8590243,34.651673200016376,4071.209162299987,56.25,57.54216807072938,57.54216807072938,244.89497600388574,13.84354166666679,1.0,100.0,0.0,5.714285714285714,10.571428571428573,19.285714285714285,75.71428571428572,56.25,34.459659200939555,80.0,100.0,100.0,5.782574244907924,11.514905657087054,20.23275307246617,77.17268807547433,57.54216807072938,34.2463453527195,81.1663018914456,100.0,100.0,5.782574244907924,11.514905657087054,20.23275307246617,77.17268807547433,57.54216807072938,34.2463453527195,81.1663018914456,100.0,100.0,2.3199999999999945,4.634999999999946,5.84999999999992,16.95499999999985,13.84354166666679,7.204138998284297,19.8275000000003,22.216000000000673,24.860000000001087,51.49212282896042,103.60236529037357,175.80368511006236,875.0939907543361,631.6501769712195,406.0728883449732,907.2235538847744,1145.2481549374759,1187.48736487329,5.743721098100924,11.454349616166185,20.16220226878106,76.96935058123842,244.89497600388574,411.58671754061277,80.9539479560649,1099.7691036516637,1099.7988499135809,5743721.098100924,11454349.616166186,20162202.26878106,76969350.58123842,244894976.00388575,411586717.54061276,80953947.9560649,1099769103.6516638,1099798849.913581,232.0,463.5,585.0,1695.5,1384.3541666666667,720.4138998284058,1982.75,2221.6,2486.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1.4762153342513678,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.1875,0.5754216807072937,0.22884242375242528,0.1875,0.573690446039757
244,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,14,34,0,48,0,716.6300000000103,86619.06000000048,71663,8661906,41.79781020001974,4113.1673954,61.36904761904763,62.69536464813559,62.69536464813559,354.2049515835782,14.929791666666882,1.0,100.0,0.0,2.857142857142857,8.571428571428571,14.285714285714285,77.14285714285715,61.36904761904763,36.57528617737552,100.0,100.0,100.0,5.356385367257255,10.934080123901367,16.867147173200337,78.94495010375977,62.69536464813559,36.12379525347572,100.0,100.0,100.0,5.356385367257255,10.934080123901367,16.867147173200337,78.94495010375977,62.69536464813559,36.12379525347572,100.0,100.0,100.0,2.6099999999999883,4.286999999999953,6.199999999999912,18.060000000000024,14.929791666666882,7.671036297220148,20.67500000000043,24.17600000000098,29.03000000000174,47.16704683750868,95.3013519205153,142.45116455107927,886.0484504438937,698.4812241049173,428.5209507484623,1134.1799347419292,1150.9866829141974,1183.4476974010468,5.320238200210418,10.886164822549446,16.805379878476028,78.74766989026625,354.2049515835782,479.1808855358801,1099.7445214146337,1099.7832866659994,1099.7988499135809,5320238.200210418,10886164.822549447,16805379.87847603,78747669.89026627,354204951.58357817,479180885.5358802,1099744521.4146338,1099783286.6659994,1099798849.913581,261.0,428.7,620.0,1806.0,1492.9791666666667,767.1036297219815,2067.5,2417.6,2903.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,1.003054895079307,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.2916666666666667,0.6269536464813559,0.2245688813962734,0.2916666666666667,0.6240217059024089
245,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,13,34,1,47,1,661.4600000000108,87280.52000000048,66146,8728052,38.25017720001051,4151.59979529999,55.35714285714286,56.75876466792342,56.75876466792342,327.4465854814736,13.780416666666893,1.0,100.0,0.0,2.857142857142857,7.714285714285714,14.285714285714285,77.14285714285715,55.35714285714286,38.441690980525,100.0,100.0,100.0,5.336429050990513,8.884716306413923,16.502114704677037,78.42091696602958,56.75876466792342,37.8509888323796,100.0,100.0,100.0,5.336429050990513,8.884716306413923,16.502114704677037,78.42091696602958,56.75876466792342,37.8509888323796,100.0,100.0,100.0,2.0400000000000005,3.7479999999999642,5.35999999999993,15.979999999999727,13.780416666666893,8.552967311196502,20.4725000000004,23.53500000000088,30.00000000000189,45.41056340187788,78.46480364948512,141.12505307234824,868.6390235088766,625.0197830676001,449.49316814573933,1131.0474014133215,1151.3563840694726,1169.9966528564692,5.305983640427111,8.842887841610272,16.444623579623965,78.23763407024964,327.4465854814736,471.46818820059474,1099.7061279367922,1099.7704824832722,1099.7988499135809,5305983.640427111,8842887.841610273,16444623.579623966,78237634.07024965,327446585.4814737,471468188.2005947,1099706127.9367921,1099770482.4832723,1099798849.913581,204.0,374.8,536.0,1598.0,1378.0416666666667,855.2967311196091,2047.25,2353.5,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,4.223699377782198,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.2708333333333333,0.5675876466792343,0.2027039996568943,0.2912569994481485,0.5653414303835769
246,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,14,33,1,47,1,762.7600000000127,88043.2800000005,76276,8804328,42.67365879996214,4194.460018099984,64.04761904761905,65.40990083675621,65.40990083675621,356.9100561782246,15.890833333333598,1.0,100.0,0.0,0.0,8.571428571428571,22.142857142857142,77.14285714285715,64.04761904761905,35.622898951449976,100.0,100.0,100.0,2.006574358258929,10.552188328334264,24.343235618840204,78.77858570643834,65.40990083675621,34.97862839700229,100.0,100.0,100.0,2.006574358258929,10.552188328334264,24.343235618840204,78.77858570643834,65.40990083675621,34.97862839700229,100.0,100.0,100.0,2.0400000000000005,4.723999999999943,7.074999999999894,18.04000000000002,15.890833333333598,7.640443877085579,21.04000000000049,24.34000000000101,30.00000000000189,6.548492216039449,92.722506884858,209.1877560429275,878.272214282304,727.9918649048486,413.74064330261984,1129.441965168342,1152.1022075794638,1169.965272307396,1.9464678097667136,10.498085605827377,24.26287643108416,78.58999901811231,356.9100561782246,477.4488012219981,1099.745745413087,1099.784527028128,1099.7988499135809,1946467.8097667135,10498085.605827378,24262876.43108416,78589999.0181123,356910056.1782246,477448801.2219981,1099745745.413087,1099784527.028128,1099798849.913581,204.0,472.4,707.5,1804.0,1589.0833333333333,764.0443877085211,2104.0,2434.0000000000005,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,3.774032368682526,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.2916666666666667,0.6540990083675621,0.222480034925991,0.3114688111767732,0.6516254649961738
247,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,12,35,1,47,1,608.380000000009,88651.6600000005,60838,8865166,41.81545100000221,4236.472662399989,50.29761904761906,51.983925300722554,51.983925300722554,301.84932104816534,12.674583333333521,1.0,100.0,0.0,2.857142857142857,2.857142857142857,13.571428571428571,40.0,50.29761904761906,39.039224925277914,89.28571428571428,100.0,100.0,5.0048610142299115,5.6623044695172995,14.935124942234582,42.857142857142854,51.983925300722554,38.29012683551805,91.3602420261928,100.0,100.0,5.0048610142299115,5.6623044695172995,14.935124942234582,42.857142857142854,51.983925300722554,38.29012683551805,91.3602420261928,100.0,100.0,1.9500000000000015,2.4199999999999924,4.717499999999944,10.554999999999819,12.674583333333521,8.379851818084932,20.08250000000034,23.21800000000083,30.00000000000189,42.29610112309456,50.08735889866948,132.25061244145036,414.90665901452303,566.7525571782608,451.308362595021,1056.552307356149,1143.26423631683,1182.3059880658984,4.975318718128788,5.6294844165084,14.877817691622141,42.74818458665746,301.84932104816534,461.43485205481636,341.06691047388534,1099.7822402564084,1099.7988499135809,4975318.718128788,5629484.4165084,14877817.69162214,42748184.58665746,301849321.0481654,461434852.0548164,341066910.4738854,1099782240.2564085,1099798849.913581,195.0,242.0,471.75,1055.5,1267.4583333333333,837.9851818084587,2008.25,2321.8,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,4.136330182424483,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.25,0.5198392530072256,0.19624417977887199,0.2684334005628313,0.5178539520990518
248,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,9,39,0,48,0,539.3200000000072,89190.9800000005,53932,8919098,33.48244059999706,4270.227155399974,43.333333333333336,44.673703916624795,44.673703916624795,232.05273581872356,11.235833333333483,1.0,100.0,0.0,2.857142857142857,2.857142857142857,7.857142857142857,20.0,43.333333333333336,38.289682334052216,77.14285714285715,100.0,100.0,4.630023411342076,5.632120404924665,9.94164262499128,21.620201383318218,44.673703916624795,37.952496813416104,79.00499616350447,100.0,100.0,4.630023411342076,5.632120404924665,9.94164262499128,21.620201383318218,44.673703916624795,37.952496813416104,79.00499616350447,100.0,100.0,1.8200000000000014,2.3739999999999934,3.5399999999999685,6.694999999999902,11.235833333333483,8.588114808980375,18.650000000000116,23.074000000000808,28.72000000000169,37.96280336380005,49.67764377966523,85.86610260792077,188.64292685687542,484.7645679009147,441.6908169897422,894.9087233878672,1137.2470479778945,1155.997652940452,4.601785448538712,5.598410727280886,9.897181758888673,21.55371441401494,232.05273581872356,417.71028427985414,78.81374042518284,1099.7662719227478,1099.7988499135809,4601785.448538712,5598410.727280886,9897181.758888673,21553714.41401494,232052735.81872356,417710284.2798542,78813740.42518285,1099766271.9227479,1099798849.913581,182.0,237.4,354.0,669.5,1123.5833333333333,858.8114808980038,1865.0,2307.4,2872.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,4.12935697923477,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.1875,0.446737039166248,0.17393385442236733,0.1875,0.44545469377733865
249,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,14,34,0,48,0,650.5800000000098,89841.56000000052,65058,8984156,35.87783599999966,4306.34401359997,55.833333333333336,57.09859344279238,57.09859344279238,348.62200668667975,13.553750000000205,1.0,100.0,0.0,2.857142857142857,2.857142857142857,10.714285714285715,75.71428571428572,55.833333333333336,39.23571854799303,100.0,100.0,100.0,5.2272796630859375,5.685914175851004,11.441317967006139,77.16208321707589,57.09859344279238,38.71398060831384,100.0,100.0,100.0,5.2272796630859375,5.685914175851004,11.441317967006139,77.16208321707589,57.09859344279238,38.71398060831384,100.0,100.0,100.0,2.010000000000001,2.2669999999999955,4.472499999999949,16.754999999999818,13.553750000000205,8.412060940746834,20.422500000000394,23.014000000000802,27.720000000001534,44.3624411970377,49.906364439427854,110.48144889064133,862.2449734695256,632.5894459020346,451.9413597838803,1126.808396872133,1149.7165109366179,1172.1881492733955,5.1971353006447405,5.65337376928054,11.370532485557247,76.97176054747572,348.62200668667975,482.76905687408464,1099.7353130545928,1099.7853157126315,1099.7988499135809,5197135.30064474,5653373.76928054,11370532.485557247,76971760.54747573,348622006.68667984,482769056.8740847,1099735313.0545928,1099785315.7126315,1099798849.913581,201.0,226.7,447.25,1675.5,1355.375,841.2060940746527,2042.25,2301.4000000000005,2772.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,3.743761872394033,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.2916666666666667,0.5709859344279238,0.20641269520934538,0.2916666666666667,0.5688804889247956
250,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,15,32,1,47,1,735.74000000001,90577.30000000053,73574,9057730,44.401307600026485,4350.9410241000005,63.51190476190476,64.78123695581864,64.78123695581864,377.12057001833637,15.327916666666875,1.0,100.0,0.0,0.0,4.857142857142858,18.57142857142857,77.14285714285715,63.51190476190476,36.38063878885042,100.0,100.0,100.0,1.8827111380440849,5.843669891357422,20.1104770387922,78.503235408238,64.78123695581864,35.82574397584847,100.0,100.0,100.0,1.8827111380440849,5.843669891357422,20.1104770387922,78.503235408238,64.78123695581864,35.82574397584847,100.0,100.0,100.0,2.349999999999994,4.360999999999952,5.324999999999931,16.739999999999817,15.327916666666875,7.774262547645796,20.502500000000406,23.459000000000866,30.00000000000189,5.134684942604508,52.65883330404758,173.53361419215798,878.6386230811477,721.1041488938421,420.6932919747501,1130.3228002227843,1151.7187676668168,1167.5252684876323,1.8226060032154456,5.808437232524118,20.047053505178006,78.32545976160083,377.12057001833637,487.9449587663463,1099.7496472489247,1099.7888667376378,1099.7988499135809,1822606.0032154457,5808437.232524118,20047053.50517801,78325459.76160082,377120570.0183365,487944958.7663463,1099749647.2489247,1099788866.737638,1099798849.913581,235.0,436.1,532.5,1674.0,1532.7916666666667,777.4262547645418,2050.25,2345.9,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,3.1233235910620207,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.3125,0.6478123695581863,0.22815061423834493,0.33195503950119015,0.6453173595479768
251,1.1044325618866906,100.0,100.0,100.0,20.000000000000327,1,0,1150.0864190608263,2000,1099.7988499135809,"[1.0, 1.0, 0.3333333333333225, 1.0, 0.9922855335741471]",0.2,0.2,0,48,48,0,0,48,12,36,0,48,0,587.5700000000049,91164.87000000053,58757,9116487,31.364572699996643,4382.455634200014,51.1904761904762,52.36758782925051,52.36758782925051,302.23710486542774,12.241041666666769,1.0,100.0,0.0,2.857142857142857,5.714285714285714,13.571428571428571,52.857142857142854,51.1904761904762,38.42048655142296,85.0,100.0,100.0,5.505692618233817,5.852182115827288,14.60183892931257,54.947500583892335,52.36758782925051,38.131723909603,87.14285714285714,100.0,100.0,5.505692618233817,5.852182115827288,14.60183892931257,54.947500583892335,52.36758782925051,38.131723909603,87.14285714285714,100.0,100.0,2.1699999999999977,2.484999999999991,5.047499999999937,13.034999999999766,12.241041666666769,7.755485488667618,20.040000000000333,21.762000000000604,24.50000000000103,49.165192790329456,52.2332012526691,128.9677178785205,570.3259121030569,572.5471560762575,447.33316649329043,981.4955941680819,1142.7554165676236,1156.6821984797716,5.472343453041026,5.817459856282898,14.539860095461066,54.803878514048336,302.23710486542774,461.21573065540537,336.94779638916117,1099.787412673521,1099.7988499135809,5472343.453041026,5817459.856282898,14539860.095461065,54803878.51404834,302237104.8654278,461215730.6554054,336947796.38916117,1099787412.673521,1099798849.913581,217.0,248.5,504.75,1303.5,1224.1041666666667,775.5485488667396,2004.0,2176.2000000000003,2450.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,3.77523920083851,1.1044325618866906,1099798849.913581,1.0,1.0,0.3333333333333225,1.0,0.9922855335741471,0.25,0.5236758782925052,0.21254407564129732,0.25,0.5220876777657161
252,1.104452142992814,100.0,100.0,100.0,19.940000000000317,1,0,1166.4232802465558,1994,1099.7994335767198,"[1.0, 1.0, 0.3353333333333227, 1.0, 0.9880965948085755]",0.2,0.2,0,48,48,0,0,48,16,32,0,48,0,593.7100000000074,91758.58000000054,59371,9175858,39.27969100000337,4421.953029899974,52.20238095238094,53.526185834871306,53.526185834871306,386.7285675466547,12.368958333333488,1.0,100.0,0.0,2.857142857142857,2.857142857142857,8.571428571428571,67.14285714285714,52.20238095238094,41.78312805726054,100.0,100.0,100.0,4.876976013183594,5.429181235177176,11.362776756286621,68.79630225045341,53.526185834871306,40.91041782189146,100.0,100.0,100.0,4.876976013183594,5.429181235177176,11.362776756286621,68.79630225045341,53.526185834871306,40.91041782189146,100.0,100.0,100.0,1.9700000000000015,2.1889999999999974,3.8174999999999626,15.764999999999716,12.368958333333488,8.31479435493955,20.20250000000036,22.158000000000666,25.250000000001148,41.16918335855007,47.11247722655535,101.10902121663094,744.772925414145,595.3715498931706,484.02680200859254,1142.6618672534823,1159.6862790614366,1167.8189961612225,4.846834844000235,5.39769412269995,11.314724748692841,68.62555014105996,386.7285675466547,504.79081389106767,1099.771536303545,1099.791572752952,1099.7994335767198,4846834.844000235,5397694.12269995,11314724.74869284,68625550.14105996,386728567.54665476,504790813.8910677,1099771536.3035448,1099791572.752952,1099799433.5767198,197.0,218.9,381.75,1576.5,1236.8958333333333,831.4794354939306,2020.25,2215.8,2525.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,3.9445360910252463,1.104452142992814,1099799433.5767198,1.0,1.0,0.3353333333333227,1.0,0.9880965948085755,0.3333333333333333,0.5352618583487129,0.20227565415894197,0.3333333333333333,0.5323405174400981
