#{"t_start": 1777982498.8602817, "env_id": "None"}
r,l,t,episode_metrics
4.459994,294,37.644671,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.489993504115514, 'block_progress': 5.714285714285714, 'time': 3.08999999999998, 'distance': 57.57050084322691, 'reward': -0.9803361583891359, 'reward_score': 4.459993504115521, 'fitness': 6449035.93361467}"
4.330174,308,38.100086,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.42017364501953, 'block_progress': 5.714285714285714, 'time': 3.2699999999999787, 'distance': 56.86329248547554, 'reward': -0.9821672130766368, 'reward_score': 4.330173645019538, 'fitness': 6377416.781727045}"
4.498962,283,38.530917,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.485628400530135, 'block_progress': 5.714285714285714, 'time': 2.959999999999982, 'distance': 57.535260647535324, 'reward': -0.9801508730933781, 'reward_score': 4.4989617338634735, 'fitness': 6445970.865269487}"
4.393994,276,38.983698,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.3939939226422995, 'block_progress': 5.714285714285714, 'time': 2.999999999999985, 'distance': 56.588398948311806, 'reward': -0.9801454235258555, 'reward_score': 4.393993922642305, 'fitness': 6353937.334243352}"
4.298056,286,39.413336,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.33138929094587, 'block_progress': 5.714285714285714, 'time': 3.099999999999983, 'distance': 55.95568676292896, 'reward': -0.9813061814081099, 'reward_score': 4.298055957612542, 'fitness': 6290333.335259107}"
4.242942,304,39.853098,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.342942374093193, 'block_progress': 5.714285714285714, 'time': 3.299999999999979, 'distance': 56.06697391718626, 'reward': -0.9832734752836663, 'reward_score': 4.2429423740932, 'fitness': 6299886.307119275}"
4.378066,292,40.25571,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.421399797712053, 'block_progress': 5.714285714285714, 'time': 3.12999999999998, 'distance': 56.89229432493448, 'reward': -0.9822925531296516, 'reward_score': 4.378066464378726, 'fitness': 6380042.905417728}"
4.387496,286,40.661705,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.404162815638951, 'block_progress': 5.714285714285714, 'time': 3.049999999999983, 'distance': 56.708851620554924, 'reward': -0.9822980026971715, 'reward_score': 4.38749614897229, 'fitness': 6363606.1067873305}"
4.5225,281,41.058981,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.502500261579241, 'block_progress': 5.714285714285714, 'time': 2.939999999999983, 'distance': 57.696916207671165, 'reward': -0.9789465186709441, 'reward_score': 4.522500261579247, 'fitness': 6463042.564663034}"
4.354154,297,41.551139,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.417487008231026, 'block_progress': 5.714285714285714, 'time': 3.189999999999981, 'distance': 56.84636451303959, 'reward': -0.9802544148763026, 'reward_score': 4.354153674897699, 'fitness': 6375530.161866513}"
4.338476,266,41.940392,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.301809038434709, 'block_progress': 5.714285714285714, 'time': 2.889999999999985, 'distance': 55.66635272651911, 'reward': -0.9805486915225075, 'reward_score': 4.338475705101381, 'fitness': 6262853.372081983}"
4.386121,281,42.361562,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.3694545200892865, 'block_progress': 5.714285714285714, 'time': 2.949999999999982, 'distance': 56.35588367283344, 'reward': -0.9803089105515239, 'reward_score': 4.386121186755959, 'fitness': 6329898.164205614}"
4.341458,289,42.789426,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.35812486921038, 'block_progress': 5.714285714285714, 'time': 3.049999999999982, 'distance': 56.22070349752903, 'reward': -0.9818129911876845, 'reward_score': 4.34145820254372, 'fitness': 6317568.648506883}"
4.384639,281,43.191375,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.367972237723214, 'block_progress': 5.714285714285714, 'time': 2.9499999999999833, 'distance': 56.31397454440594, 'reward': -0.9804342506045396, 'reward_score': 4.384638904389886, 'fitness': 6328415.92374867}"
4.400753,286,43.60952,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.414086478097099, 'block_progress': 5.714285714285714, 'time': 3.0399999999999805, 'distance': 56.802226923406124, 'reward': -0.9811917404901394, 'reward_score': 4.400753144763772, 'fitness': 6373629.6758701755}"
4.388007,278,43.988297,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.391339983258929, 'block_progress': 5.714285714285714, 'time': 3.0099999999999834, 'distance': 56.56246791779995, 'reward': -0.9793606858026411, 'reward_score': 4.388006649925601, 'fitness': 6351183.420791011}"
4.315947,300,44.415132,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.369280133928572, 'block_progress': 5.714285714285714, 'time': 3.159999999999979, 'distance': 56.34839177876711, 'reward': -0.9815350632440474, 'reward_score': 4.3159468005952455, 'fitness': 6327623.785536793}"
4.484522,287,44.846665,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.514522007533483, 'block_progress': 5.714285714285714, 'time': 3.0899999999999803, 'distance': 57.87331585586071, 'reward': -0.9801454235258555, 'reward_score': 4.4845220075334895, 'fitness': 6473564.134217626}"
4.480659,279,45.247883,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.450658525739398, 'block_progress': 5.714285714285714, 'time': 2.9099999999999833, 'distance': 57.20437950640917, 'reward': -0.9800636800130205, 'reward_score': 4.480658525739403, 'fitness': 6411501.321359891}"
4.324408,284,45.650689,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.314408438546317, 'block_progress': 5.714285714285714, 'time': 2.969999999999983, 'distance': 55.79795379191637, 'reward': -0.9809737577892488, 'reward_score': 4.324408438546323, 'fitness': 6274652.640592525}"
4.292674,280,46.051372,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.289340427943639, 'block_progress': 5.714285714285714, 'time': 2.989999999999983, 'distance': 55.52608547359705, 'reward': -0.9806195359002965, 'reward_score': 4.292673761276978, 'fitness': 6249384.901858165}"
