generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
44,9.128822961504004e+18,8.571428571428571,9.128823961530413,9.128823961530413,26.408970223292236,-1,9128822961504.004,4.732142857142857,4.974004200526647,4.974004200526647,4974003294268.259,8.387442509091928
45,1.4285714285669274e+19,14.285714285714285,14.285714285714285,14.285714285714285,45.01065222310182,0,14285714285669.273,5.178571428571429,5.358513763972692,5.358513763972692,5358512920212.164,10.5270792791097
46,9.45320674346783e+18,8.571428571428571,9.453206743512835,9.453206743512835,45.00660552212969,0,9453206743467.83,5.089285714285714,5.39182152066912,5.39182152066912,5391820614410.52,8.600524258057604
47,9.113204500983636e+18,8.571428571428571,9.11320550101144,9.11320550101144,27.803118122702973,-1,9113204500983.637,5.0,5.304251994405474,5.304251994405474,5304251088146.246,9.227658282898002
48,9.368452344576928e+18,8.571428571428571,9.36845234462193,9.36845234462193,45.00343568855895,0,9368452344576.928,4.910714285714286,5.051674502236502,5.051674502236502,5051673595977.91,8.592553406414002
49,9.946812220937126e+18,8.571428571428571,9.946812220982142,9.946812220982142,45.01759290873003,0,9946812220937.125,5.892857142857142,6.079501765114921,6.079501765114921,6079500858855.041,9.878887491976254
50,9.584244319325796e+18,8.571428571428571,9.584244319370814,9.584244319370814,45.0166538423017,0,9584244319325.797,5.0,5.173755628722055,5.173755628722055,5173754753712.163,9.891769733293112
51,9.904370989073273e+18,8.571428571428571,9.904370989118304,9.904370989118304,45.03058060165218,0,9904370989073.273,4.910714285714286,5.098854558808463,5.098854558808463,5098853683797.737,10.725454233963323
52,9.587290627570782e+18,8.571428571428571,9.587290627615792,9.587290627615792,45.009383961894784,0,9587290627570.781,4.821428571428571,5.062899248940605,5.062899248940605,5062898373930.823,9.780693616709293
53,9.54798834659981e+18,8.571428571428571,9.54798834664481,9.54798834664481,45.002369673715634,0,9547988346599.809,5.267857142857142,5.485484770366124,5.485484770366124,5485483864107.612,8.51144051533661
54,9.730472564652251e+18,8.571428571428571,9.730472564697266,9.730472564697266,45.014701849149986,0,9730472564652.252,4.821428571428571,5.031471507889885,5.031471507889885,5031470601631.631,8.252522186077925
55,9.951114654496008e+18,8.571428571428571,9.951114654541016,9.951114654541016,45.007741214967695,0,9951114654496.008,5.0892857142857135,5.351408890315465,5.351408890315465,5351407984056.944,8.521112780123783
56,9.907332829021667e+18,8.571428571428571,9.907332829066686,9.907332829066686,45.01906959914891,0,9907332829021.668,5.357142857142858,5.530218056270055,5.530218056270055,5530217181260.345,9.70977499472626
57,9.700597035506618e+18,8.571428571428571,9.7005980355399,9.7005980355399,33.279629635515384,-1,9700597035506.62,5.089285714285714,5.348151581627982,5.348151581627982,5348150675369.239,8.74245535259016
58,9.490431739226458e+18,8.571428571428571,9.490432739257812,9.490432739257812,31.35396226255104,-1,9490431739226.459,4.9107142857142865,5.224216750689916,5.224216750689916,5224215844431.103,8.812111507956377
59,9.752019154646542e+18,8.571428571428571,9.752020154680524,9.752020154680524,33.98178320505167,-1,9752019154646.543,5.5357142857142865,5.71904616696494,5.71904616696494,5719045260705.977,8.963908321744405
60,9.196325029600644e+18,8.571428571428571,9.196325029645646,9.196325029645646,45.00179210188913,0,9196325029600.645,5.714285714285714,6.021070906094142,6.021070906094142,6021069999835.467,8.676068107326511
61,9.47338649200297e+18,8.571428571428571,9.473386492047991,9.473386492047991,45.0204099915349,0,9473386492002.969,5.892857142857143,6.0476179633821765,6.0476179633821765,6047617088372.213,9.962408836573026
62,9.576616649591654e+18,8.571428571428571,9.576617649623326,9.576617649623326,31.671804299358683,-1,9576616649591.654,5.089285714285714,5.331618019512722,5.331618019512722,5331617175751.619,11.102392975774684
63,9.924052102180166e+18,8.571428571428571,9.924052102225167,9.924052102225167,45.00009369389557,0,9924052102180.166,4.732142857142857,5.053932496479579,5.053932496479579,5053931621469.804,9.775584506277873
64,9.473310198057677e+18,8.571428571428571,9.473310198102679,9.473310198102679,45.001666239657816,0,9473310198057.678,5.089285714285714,5.3220568384443006,5.3220568384443006,5322055932184.774,9.526345376811092
65,9.658595493816594e+18,8.571428571428571,9.658595493861608,9.658595493861608,45.01250892712814,0,9658595493816.594,4.910714285714286,5.328808512006487,5.328808512006487,5328807605748.064,8.422858840267068
