generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
158,-1000005016668.1392,0.0,0.1191220964704241,0.0,5.016666666666654,-1,119121096465.40742,0.0,0.0667314302353632,0.0,66730430230.34652,5.016666666666654
159,-1000005016668.1392,0.0,0.13290950230189733,0.0,5.016666666666654,-1,132908502296.88066,0.0,0.07065455118815105,0.0,70653551183.13435,5.016666666666654
160,-1000005016668.1392,0.0,0.11304582868303573,0.0,5.016666666666654,-1,113044828678.01906,0.0,0.0748578707377116,0.0,74856870732.69493,5.016666666666654
161,-1000005016668.1392,0.0,0.12699127197265625,0.0,5.016666666666654,-1,126990271967.63959,0.0,0.07264761697678339,0.0,72646616971.76671,5.016666666666654
162,-1000005016668.1392,0.0,0.13199942452566962,0.0,5.016666666666654,-1,131998424520.65294,0.0,0.07827043533325195,0.0,78269435328.23528,5.016666666666654
163,-1000005016668.1392,0.0,0.12882232666015625,0.0,5.016666666666654,-1,128821326655.13959,0.0,0.08012374242146811,0.0,80122742416.45143,5.016666666666654
164,-1000005016668.1392,0.0,0.1261629377092634,0.0,5.016666666666654,-1,126161937704.24673,0.0,0.07361639113653273,0.0,73615391131.51607,5.016666666666654
165,-1000005016668.1392,0.0,0.12020656040736606,0.0,5.016666666666654,-1,120205560402.3494,0.0,0.07515237444923038,0.0,75151374444.2137,5.016666666666654
166,-1000005016668.1392,0.0,0.16399383544921875,0.0,5.016666666666654,-1,163992835444.2021,0.0,0.07939384097144718,0.0,79392840966.4305,5.016666666666654
167,-1000005016668.1392,0.0,0.14840262276785712,0.0,5.016666666666654,-1,148401622762.84045,0.0,0.08084001995268322,0.0,80839019947.66655,5.016666666666654
