generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,mean_obj_finished,mean_obj_progress
11,0.009919493538992746,8.571428571428571,9.919493538992745,9.919493538992745,5.969999999999917,0,1,83.6554299350828,597,9.84970988356281,"[0.0, 0.09919493538992745]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,167.93999999999852,2185.810000000004,16794,218581,2.600351299974136,38.624500299978536,4.7023809523809526,6.263861883254279,6.263861883254279,6.218821560345249,3.498749999999969,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.7023809523809526,2.7035868926608964,6.428571428571429,8.571428571428571,8.571428571428571,1.8775994437081471,3.059305463518415,4.740074702671596,5.559547969273159,6.263861883254279,2.5131834782443594,8.52149214063372,9.350547245570592,9.919493538992745,1.8775994437081471,3.059305463518415,4.740074702671596,5.559547969273159,6.263861883254279,2.5131834782443594,8.52149214063372,9.350547245570592,9.919493538992745,1.8200000000000014,2.029000000000001,2.714999999999986,2.864999999999983,3.498749999999969,1.4147078982955865,5.009999999999938,5.732999999999922,7.109999999999893,5.134526385343634,18.43544523343444,38.621588767193316,47.906875379383564,52.822909030114864,25.479144765406463,76.40026989765465,79.26687113195658,83.6554299350828,1.8174943091817624,2.991644330800381,4.688885618444995,5.528350062397779,6.218821560345249,2.5179510181414817,8.482240885154813,9.31153797869946,9.84970988356281,1817494.3091817624,2991644.330800381,4688885.618444995,5528350.06239778,6218821.560345248,2517951.018141482,8482240.885154812,9311537.978699459,9849709.883562809,182.0,202.9,271.5,286.5,349.875,141.47078982956162,501.0,573.3,711.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.009919493538992746,9849709.883562809,0.0,0.09919493538992745,0.0,0.06263861883254278
12,0.009919493538992746,8.571428571428571,9.919493538992745,9.919493538992745,5.969999999999917,0,1,83.6554299350828,597,9.84970988356281,"[0.0, 0.09919493538992745]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,186.72000000000062,2372.5300000000047,18672,237253,3.8736171000055037,42.56298789998982,5.714285714285714,7.182755583808536,7.182755583808536,7.133995559519726,3.890000000000013,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,2.7969857439216024,8.571428571428571,8.571428571428571,8.571428571428571,1.8823841639927457,3.540142059326172,5.512312480381557,8.280680520193918,7.182755583808536,2.34843197422902,9.067639623369487,9.42868423461914,9.919493538992745,1.8823841639927457,3.540142059326172,5.512312480381557,8.280680520193918,7.182755583808536,2.34843197422902,9.067639623369487,9.42868423461914,9.919493538992745,1.7100000000000013,2.1349999999999985,2.7899999999999845,2.869999999999983,3.890000000000013,4.040923471188487,3.572499999999968,5.728999999999923,30.00000000000189,5.135088807262946,32.70536595046433,49.170719696208835,75.93101680278778,68.35762214260633,39.69280273825142,78.78668770939112,80.66404346656054,293.5986953172833,1.8222790287745967,3.483816486331554,5.481290090076453,8.242104933813097,7.133995559519726,2.361599781840254,9.028861285555456,9.389544395410056,9.84970988356281,1822279.0287745968,3483816.486331554,5481290.090076454,8242104.933813097,7133995.559519726,2361599.7818402536,9028861.285555456,9389544.395410055,9849709.883562809,171.0,213.5,279.0,287.0,389.0,404.0923471188238,357.25,572.9000000000001,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.009919493538992746,9849709.883562809,0.0,0.09919493538992745,0.0,0.07182755583808535
13,0.009919493538992746,8.571428571428571,9.919493538992745,9.919493538992745,5.969999999999917,0,1,83.6554299350828,597,9.84970988356281,"[0.0, 0.09919493538992745]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,159.33999999999872,2531.8700000000035,15934,253187,2.500991699984297,45.129043099994306,5.357142857142857,6.730592932019914,6.730592932019914,6.687340346360965,3.319583333333307,1.0,100.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,5.357142857142857,3.1203196243050373,8.571428571428571,8.571428571428571,8.571428571428571,1.776989528111049,2.5615452357700894,5.049479348318917,7.626541682652064,6.730592932019914,2.60213575306499,9.037248066493444,9.443720408848355,9.919493538992745,1.776989528111049,2.5615452357700894,5.049479348318917,7.626541682652064,6.730592932019914,2.60213575306499,9.037248066493444,9.443720408848355,9.919493538992745,1.7200000000000013,1.9570000000000016,2.53749999999999,2.869999999999983,3.319583333333307,1.2882303079763415,5.009999999999938,5.364999999999932,5.969999999999917,4.016120971733471,13.109602541211645,42.296489568427205,72.11026611179113,56.752325617742976,25.861727522058025,78.04337550513446,80.24138971269132,83.6554299350828,1.716885511990078,2.5014321369953056,5.0199370518293485,7.574669572385954,6.687340346360965,2.606171284516939,8.998545058431796,9.404510167457657,9.84970988356281,1716885.511990078,2501432.1369953053,5019937.051829349,7574669.572385954,6687340.346360964,2606171.2845169394,8998545.058431797,9404510.167457657,9849709.883562809,172.0,195.7,253.75,287.0,331.9583333333333,128.82303079763682,501.0,536.5000000000002,597.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.009919493538992746,9849709.883562809,0.0,0.09919493538992745,0.0,0.06730592932019915
14,0.009919493538992746,8.571428571428571,9.919493538992745,9.919493538992745,5.969999999999917,0,1,83.6554299350828,597,9.84970988356281,"[0.0, 0.09919493538992745]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,161.73999999999864,2693.6100000000024,16174,269361,2.62623579998035,47.82049169996753,5.357142857142857,6.791839713142032,6.791839713142032,6.748086115331411,3.369583333333305,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.357142857142857,2.7120918452129805,8.571428571428571,8.571428571428571,8.571428571428571,1.8835122244698659,3.117898668561663,4.764202662876674,7.910351072038923,6.791839713142032,2.4238977221294946,8.844422612871442,9.289885929652623,9.919493538992745,1.8835122244698659,3.117898668561663,4.764202662876674,7.910351072038923,6.791839713142032,2.4238977221294946,8.844422612871442,9.289885929652623,9.919493538992745,1.6600000000000013,1.8580000000000014,2.6599999999999873,2.8749999999999827,3.369583333333305,1.4138967405915728,4.597499999999947,5.793999999999921,6.7899999999999,5.134466159128351,19.204087958165474,39.27682496793568,74.06705340743065,57.76447728823708,23.953423488475874,77.45924867875874,79.0446060538292,83.6554299350828,1.8234070888308465,3.0494794647824652,4.735563386051706,7.872027004985516,6.748086115331411,2.426368971204529,8.805845153622762,9.250246915602322,9.84970988356281,1823407.0888308464,3049479.4647824652,4735563.386051706,7872027.004985516,6748086.11533141,2426368.971204529,8805845.153622763,9250246.915602323,9849709.883562809,166.0,185.8,266.0,287.5,336.9583333333333,141.38967405916017,459.75,579.4000000000001,679.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.009919493538992746,9849709.883562809,0.0,0.09919493538992745,0.0,0.06791839713142032
15,0.009919493538992746,8.571428571428571,9.919493538992745,9.919493538992745,5.969999999999917,0,1,83.6554299350828,597,9.84970988356281,"[0.0, 0.09919493538992745]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,145.13999999999902,2838.7500000000014,14514,283875,2.333696499990765,50.22038259997498,5.416666666666667,7.220504340671358,7.220504340671358,7.180203766893435,3.0237499999999797,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.416666666666667,2.3502484550475753,8.571428571428571,8.571428571428571,8.571428571428571,1.887261526925223,4.676910400390625,5.331528527396066,7.98401015145438,7.220504340671358,2.0207925156546604,8.772035326276507,9.574161529541016,9.919493538992745,1.887261526925223,4.676910400390625,5.331528527396066,7.98401015145438,7.220504340671358,2.0207925156546604,8.772035326276507,9.574161529541016,9.919493538992745,1.7800000000000014,1.9500000000000015,2.1449999999999982,2.804999999999984,3.0237499999999797,1.2273814012631132,2.9199999999999817,5.150999999999937,7.419999999999886,5.211267732054694,38.35885461941361,45.41782168857753,74.41489032655954,63.07377792230515,19.440760738750477,77.2405310664326,80.66404116656632,83.6554299350828,1.8271563156574917,4.648552041536006,5.3010831095743765,7.946135793552561,7.180203766893435,2.018418766559712,8.733508085745441,9.528538072060588,9.84970988356281,1827156.3156574918,4648552.041536005,5301083.109574378,7946135.793552561,7180203.766893435,2018418.7665597126,8733508.08574544,9528538.072060589,9849709.883562809,178.0,195.0,214.5,280.5,302.375,122.7381401263139,292.0,515.1000000000003,742.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.009919493538992746,9849709.883562809,0.0,0.09919493538992745,0.0,0.07220504340671358
16,0.009919493538992746,8.571428571428571,9.919493538992745,9.919493538992745,5.969999999999917,0,1,83.6554299350828,597,9.84970988356281,"[0.0, 0.09919493538992745]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,173.35999999999842,3012.1099999999997,17336,301211,2.651532399991993,52.93639200000325,5.476190476190477,6.7786265554882235,6.7786265554882235,6.732451678621197,3.611666666666634,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.476190476190477,2.462876293521095,8.571428571428571,8.571428571428571,8.571428571428571,1.8833650861467635,3.0683250427246094,4.725091116768972,7.546814509800502,6.7786265554882235,2.4709599211665494,8.878877503531319,9.516283852713448,9.919493538992745,1.8833650861467635,3.0683250427246094,4.725091116768972,7.546814509800502,6.7786265554882235,2.4709599211665494,8.878877503531319,9.516283852713448,9.919493538992745,1.6500000000000012,2.0230000000000006,2.769999999999985,2.8799999999999826,3.611666666666634,1.4488045838628945,5.009999999999938,5.775999999999922,6.569999999999904,5.1352643652426195,18.650661046109597,38.86341482587159,71.90376761183143,58.2102003597735,24.822583398472432,77.67867560870945,80.35243102740496,83.6554299350828,1.823259950882399,3.001056422868173,4.696577253354146,7.502692606032891,6.732451678621197,2.476461875444765,8.84012482485571,9.468763500282419,9.84970988356281,1823259.950882399,3001056.422868173,4696577.253354147,7502692.606032891,6732451.678621198,2476461.875444765,8840124.824855711,9468763.50028242,9849709.883562809,165.0,202.3,277.0,288.0,361.1666666666667,144.88045838629245,501.0,577.6,657.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.009919493538992746,9849709.883562809,0.0,0.09919493538992745,0.0,0.06778626555488222
17,0.009919493538992746,8.571428571428571,9.919493538992745,9.919493538992745,5.969999999999917,0,1,83.6554299350828,597,9.84970988356281,"[0.0, 0.09919493538992745]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,146.169999999999,3158.279999999999,14617,315828,2.5072228999924846,55.50972410000395,5.833333333333333,7.350548789614723,7.350548789614723,7.310032916664237,3.045208333333312,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.833333333333333,2.605484360504677,8.571428571428571,8.571428571428571,8.571428571428571,1.883294241768973,4.475440979003906,5.363517488752092,8.283124651227679,7.350548789614723,2.2025110845236395,9.011666434151786,9.43813841683524,9.919493538992745,1.883294241768973,4.475440979003906,5.363517488752092,8.283124651227679,7.350548789614723,2.2025110845236395,9.011666434151786,9.43813841683524,9.919493538992745,1.6800000000000013,1.9840000000000015,2.7399999999999856,2.8349999999999835,3.045208333333312,1.0496526996728535,2.9224999999999817,5.009999999999938,5.969999999999917,5.135322747606551,36.17531015872955,45.83820625953376,75.42863230407238,63.789617153256735,21.54925113161779,78.00841501168907,80.33199027106166,83.6554299350828,1.8231891064462264,4.447764803693748,5.329271650545833,8.244999222595375,7.310032916664237,2.2033752686662536,8.972963425736776,9.39871808484497,9.84970988356281,1823189.1064462264,4447764.803693748,5329271.650545833,8244999.222595375,7310032.916664236,2203375.2686662534,8972963.425736774,9398718.084844971,9849709.883562809,168.0,198.4,274.0,283.5,304.5208333333333,104.96526996728754,292.25,501.0,597.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.009919493538992746,9849709.883562809,0.0,0.09919493538992745,0.0,0.07350548789614723
18,0.010068184988839287,8.571428571428571,10.068184988839286,10.068184988839286,4.579999999999947,0,1,84.20183173567057,458,10.012300787007552,"[0.0, 0.10068184988839286]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,143.39999999999904,3301.679999999998,14340,330168,2.358184699958656,57.93306859995937,5.416666666666667,6.90385966073899,6.90385966073899,6.86392558097953,2.98749999999998,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.714285714285714,5.416666666666667,2.623778195301689,8.571428571428571,8.571428571428571,8.571428571428571,3.0547278267996654,4.356410980224609,4.656015123639787,7.204723358154297,6.90385966073899,2.244019777251123,8.976783071245466,9.635084969656809,10.068184988839286,3.0547278267996654,4.356410980224609,4.656015123639787,7.204723358154297,6.90385966073899,2.244019777251123,8.976783071245466,9.635084969656809,10.068184988839286,1.7100000000000013,1.8100000000000014,2.0749999999999997,2.8399999999999834,2.98749999999998,1.161291486521197,3.0299999999999794,5.095999999999937,5.969999999999917,18.43763690553169,34.92889414802194,38.155398432165384,69.44303959980607,59.0797594595183,20.669056356343496,78.0035389252007,81.3624239295721,84.20183173567057,2.9871093891627614,4.327386051330461,4.624501968241355,7.167453915114697,6.86392558097953,2.24051976823397,8.93195506770654,9.584613607232878,10.012300787007552,2987109.389162761,4327386.051330461,4624501.968241355,7167453.915114697,6863925.580979531,2240519.7682339703,8931955.06770654,9584613.60723288,10012300.787007552,171.0,181.0,207.5,284.0,298.75,116.12914865212207,303.0,509.60000000000014,597.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.010068184988839287,10012300.787007552,0.0,0.10068184988839286,0.0,0.0690385966073899
19,0.010068184988839287,8.571428571428571,10.068184988839286,10.068184988839286,4.579999999999947,0,1,84.20183173567057,458,10.012300787007552,"[0.0, 0.10068184988839286]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,167.26999999999853,3468.9499999999966,16727,346895,2.6448555999668315,60.64487759995973,4.880952380952381,6.39095868383135,6.39095868383135,6.346056222500013,3.484791666666636,1.0,100.0,0.0,0.0,2.0000000000000004,2.857142857142857,2.857142857142857,4.880952380952381,2.9714247557973055,8.571428571428571,8.571428571428571,8.571428571428571,0.0,2.669591086251395,4.880668095179967,5.696427481515067,6.39095868383135,2.669108213764884,8.649156434195383,9.440690176827568,10.068184988839286,0.0,2.669591086251395,4.880668095179967,5.696427481515067,6.39095868383135,2.669108213764884,8.649156434195383,9.440690176827568,10.068184988839286,1.7500000000000013,2.0540000000000003,2.667499999999987,2.869999999999983,3.484791666666636,1.3379352712035364,5.009999999999938,5.722999999999923,6.28999999999991,5.134794240439078,17.88338305580328,40.608089270070195,49.420987992903974,54.54466467211288,25.023795912302617,77.1306252013892,79.90757720544934,84.20183173567057,-0.06012685473042666,2.6045069846484616,4.851627487090696,5.641078060527074,6.346056222500013,2.6733436370764925,8.610654461366689,9.401070269250363,10.012300787007552,-60126.854730426654,2604506.984648462,4851627.487090697,5641078.060527074,6346056.222500012,2673343.6370764924,8610654.461366689,9401070.269250363,10012300.787007552,175.0,205.4,266.75,287.0,348.4791666666667,133.79352712035643,501.0,572.3,629.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.010068184988839287,10012300.787007552,0.0,0.10068184988839286,0.0,0.0639095868383135
20,0.010068184988839287,8.571428571428571,10.068184988839286,10.068184988839286,4.579999999999947,0,1,84.20183173567057,458,10.012300787007552,"[0.0, 0.10068184988839286]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,174.48999999999836,3643.439999999995,17449,364344,2.801773899991531,63.51177609997103,5.1190476190476195,6.599695285161336,6.599695285161336,6.553284974173522,3.635208333333299,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.1190476190476195,2.401695357360954,6.428571428571429,8.571428571428571,8.571428571428571,2.684789385114397,3.2227537972586497,4.717198780604771,7.142857142857142,6.599695285161336,2.2734617661874506,8.494772229875837,9.712320600237167,10.068184988839286,2.684789385114397,3.2227537972586497,4.717198780604771,7.142857142857142,6.599695285161336,2.2734617661874506,8.494772229875837,9.712320600237167,10.068184988839286,1.6900000000000013,1.9520000000000015,2.677499999999987,2.909999999999982,3.635208333333299,1.6927639990846635,4.667499999999945,5.955999999999918,9.54999999999984,16.666319064373965,27.192501547442955,39.18979452736676,69.6010877341032,58.22765448088452,21.765789111289976,76.54435179143911,81.89406052976847,84.20183173567057,2.579212854052742,3.1458322344968352,4.68551002124509,7.1063901559317575,6.553284974173522,2.277966200573562,8.42909590972205,9.672738706098434,10.012300787007552,2579212.854052742,3145832.234496835,4685510.02124509,7106390.155931757,6553284.974173523,2277966.2005735617,8429095.909722049,9672738.706098435,10012300.787007552,169.0,195.2,267.75,291.0,363.5208333333333,169.27639990846987,466.75,595.6,955.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.010068184988839287,10012300.787007552,0.0,0.10068184988839286,0.0,0.06599695285161336
21,0.010068184988839287,8.571428571428571,10.068184988839286,10.068184988839286,4.579999999999947,0,1,84.20183173567057,458,10.012300787007552,"[0.0, 0.10068184988839286]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,161.0599999999987,3804.4999999999936,16106,380450,2.7621607999899425,66.340423799993,5.238095238095238,6.699558723540533,6.699558723540533,6.655947400976262,3.3554166666666396,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.238095238095238,2.629847861235062,8.571428571428571,8.571428571428571,8.571428571428571,1.8830871582031248,3.0692242213657925,4.5632171630859375,7.58197375706264,6.699558723540533,2.4599838930138715,8.91211918422154,9.545692716326034,10.068184988839286,1.8830871582031248,3.0692242213657925,4.5632171630859375,7.58197375706264,6.699558723540533,2.4599838930138715,8.91211918422154,9.545692716326034,10.068184988839286,1.7800000000000014,1.9970000000000014,2.7024999999999864,2.849999999999983,3.3554166666666396,1.4265677900899547,3.694999999999965,5.722999999999923,8.239999999999869,5.1351075494822,18.436241523006903,37.172360729426146,72.24511010944843,57.1558976056884,24.14913671327783,77.99041932635009,80.47096688598394,84.20183173567057,1.822982023095576,3.001935786015334,4.535204990725209,7.54395151195253,6.655947400976262,2.463454658890275,8.87196613404003,9.504042245359146,10.012300787007552,1822982.023095576,3001935.7860153345,4535204.990725208,7543951.511952531,6655947.40097626,2463454.6588902744,8871966.13404003,9504042.245359147,10012300.787007552,178.0,199.7,270.25,285.0,335.5416666666667,142.65677900899846,369.5,572.3,824.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.010068184988839287,10012300.787007552,0.0,0.10068184988839286,0.0,0.06699558723540533
22,0.010068184988839287,8.571428571428571,10.068184988839286,10.068184988839286,4.579999999999947,0,1,84.20183173567057,458,10.012300787007552,"[0.0, 0.10068184988839286]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,162.30999999999864,3966.809999999992,16231,396681,2.9888955999631435,69.3955601999769,4.642857142857143,6.167085851941789,6.167085851941789,6.12321883810731,3.381458333333305,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.642857142857143,2.7120918452129805,6.428571428571429,8.571428571428571,8.571428571428571,1.8828582763671875,3.00293459211077,4.19219698224749,5.645389556884766,6.167085851941789,2.4856101519942655,8.502905028206962,9.163261686052596,10.068184988839286,1.8828582763671875,3.00293459211077,4.19219698224749,5.645389556884766,6.167085851941789,2.4856101519942655,8.502905028206962,9.163261686052596,10.068184988839286,1.5500000000000012,2.011000000000001,2.1724999999999977,2.8349999999999835,3.381458333333305,1.475909309520902,5.009999999999938,5.798999999999921,6.249999999999911,5.135412780378829,18.43928054187345,35.479418605566025,49.039735205471516,52.430501145312064,24.33868522084114,76.33620266849175,79.47377101331949,84.20183173567057,1.8227531409544078,2.9334261468372227,4.165463764714394,5.60799051714956,6.12321883810731,2.4887200028536887,8.448328692004294,9.123342810803168,10.012300787007552,1822753.1409544079,2933426.146837223,4165463.764714394,5607990.51714956,6123218.838107313,2488720.0028536883,8448328.692004293,9123342.810803168,10012300.787007552,155.0,201.1,217.25,283.5,338.1458333333333,147.59093095209326,501.0,579.9,625.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.010068184988839287,10012300.787007552,0.0,0.10068184988839286,0.0,0.06167085851941789
23,0.010068184988839287,8.571428571428571,10.068184988839286,10.068184988839286,4.579999999999947,0,1,84.20183173567057,458,10.012300787007552,"[0.0, 0.10068184988839286]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,180.63999999999828,4147.449999999991,18064,414745,2.8807644000044093,72.34279169997899,5.178571428571429,6.560490982873099,6.560490982873099,6.512802201625519,3.7633333333332977,1.0,100.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,5.178571428571429,2.954084569923228,8.571428571428571,8.571428571428571,8.571428571428571,1.8796375819614957,1.8838326590401786,4.530675070626395,7.657839911324636,6.560490982873099,2.730116290827572,8.69675976889474,9.330732890537806,10.068184988839286,1.8796375819614957,1.8838326590401786,4.530675070626395,7.657839911324636,6.560490982873099,2.730116290827572,8.69675976889474,9.330732890537806,10.068184988839286,1.7100000000000013,2.043,2.7424999999999855,2.9399999999999813,3.7633333333332977,1.4491352785559628,5.009999999999938,5.82199999999992,7.049999999999894,5.134420016547665,5.139205785062222,36.82315749116242,71.82227592170238,55.4479142471655,28.05018705425616,77.19338643550873,79.35366100892425,84.20183173567057,1.8195324466644365,1.8237275201185112,4.502788247468904,7.620417425247496,6.512802201625519,2.7345252723551,8.655682712473045,9.291723536876798,10.012300787007552,1819532.4466644365,1823727.520118511,4502788.247468904,7620417.425247496,6512802.2016255185,2734525.2723551,8655682.712473044,9291723.536876798,10012300.787007552,171.0,204.3,274.25,294.0,376.3333333333333,144.9135278555993,501.0,582.2,705.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.010068184988839287,10012300.787007552,0.0,0.10068184988839286,0.0,0.065604909828731
24,0.010068184988839287,8.571428571428571,10.068184988839286,10.068184988839286,4.579999999999947,0,1,84.20183173567057,458,10.012300787007552,"[0.0, 0.10068184988839286]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,155.7099999999988,4303.15999999999,15571,430316,2.5819386999937706,74.99271689995658,4.642857142857143,6.261679899124871,6.261679899124871,6.219187563555921,3.243958333333308,1.0,100.0,0.0,0.0,0.0,2.857142857142857,2.857142857142857,4.642857142857143,3.0093392047058423,8.571428571428571,8.571428571428571,8.571428571428571,1.8823024204799106,2.3990691048758372,4.477896009172713,5.6878525870186945,6.261679899124871,2.6314596243152995,8.826304163251605,9.434953689575197,10.068184988839286,1.8823024204799106,2.3990691048758372,4.477896009172713,5.6878525870186945,6.261679899124871,2.6314596243152995,8.826304163251605,9.434953689575197,10.068184988839286,1.6600000000000013,1.9260000000000015,2.0824999999999996,2.8849999999999825,3.243958333333308,1.2636615771626343,4.647499999999946,5.009999999999938,5.969999999999917,5.134659300776548,14.50510156971359,36.2925793454051,49.424593835137784,52.75223561743375,25.827145986130933,77.12152285128832,80.19509272277357,84.20183173567057,1.8221972849222248,2.3389502176756887,4.448159716593366,5.644853162424859,6.219187563555921,2.6332816781927235,8.772977041728753,9.395663494482474,10.012300787007552,1822197.2849222247,2338950.2176756887,4448159.716593367,5644853.16242486,6219187.563555922,2633281.6781927235,8772977.041728754,9395663.494482474,10012300.787007552,166.0,192.6,208.25,288.5,324.3958333333333,126.36615771626604,464.75,501.0,597.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.010068184988839287,10012300.787007552,0.0,0.10068184988839286,0.0,0.06261679899124872
