generation,rank,original_index,finished,crashes,time,dense_progress,path_file
81,37,16,0,1,5.25,12.062243926219452,trajectories/gen_0081_rank_037_idx_016_finish_0.npz
81,38,19,0,1,4.900000095367432,11.907455248710438,trajectories/gen_0081_rank_038_idx_019_finish_0.npz
81,39,3,0,1,4.400000095367432,11.538461538461538,trajectories/gen_0081_rank_039_idx_003_finish_0.npz
81,40,1,0,1,5.869999885559082,10.38809067163712,trajectories/gen_0081_rank_040_idx_001_finish_0.npz
81,41,31,0,1,6.110000133514404,10.306754479041466,trajectories/gen_0081_rank_041_idx_031_finish_0.npz
81,42,6,0,1,4.739999771118164,10.238031240609976,trajectories/gen_0081_rank_042_idx_006_finish_0.npz
81,43,4,0,1,5.380000114440918,7.311943249824719,trajectories/gen_0081_rank_043_idx_004_finish_0.npz
81,44,11,0,1,3.180000066757202,5.3255570240509815,trajectories/gen_0081_rank_044_idx_011_finish_0.npz
81,45,28,0,1,4.840000152587891,4.869632231883514,trajectories/gen_0081_rank_045_idx_028_finish_0.npz
81,46,32,0,1,5.300000190734863,4.7916412353515625,trajectories/gen_0081_rank_046_idx_032_finish_0.npz
81,47,36,0,1,2.009999990463257,2.028768490522336,trajectories/gen_0081_rank_047_idx_036_finish_0.npz
81,48,44,0,1,2.009999990463257,1.5299234634790664,trajectories/gen_0081_rank_048_idx_044_finish_0.npz
82,1,32,1,0,30.239999771118164,100.0,trajectories/gen_0082_rank_001_idx_032_finish_1.npz
82,2,23,1,0,30.479999542236328,100.0,trajectories/gen_0082_rank_002_idx_023_finish_1.npz
82,3,9,1,0,30.5,100.0,trajectories/gen_0082_rank_003_idx_009_finish_1.npz
82,4,27,1,0,30.959999084472656,100.0,trajectories/gen_0082_rank_004_idx_027_finish_1.npz
82,5,19,1,0,31.350000381469727,100.0,trajectories/gen_0082_rank_005_idx_019_finish_1.npz
82,6,29,1,0,31.530000686645508,100.0,trajectories/gen_0082_rank_006_idx_029_finish_1.npz
82,7,0,1,0,31.719999313354492,100.0,trajectories/gen_0082_rank_007_idx_000_finish_1.npz
82,8,8,1,0,33.59000015258789,100.0,trajectories/gen_0082_rank_008_idx_008_finish_1.npz
82,9,39,1,0,33.7599983215332,100.0,trajectories/gen_0082_rank_009_idx_039_finish_1.npz
82,10,44,1,0,33.790000915527344,100.0,trajectories/gen_0082_rank_010_idx_044_finish_1.npz
82,11,37,0,1,32.349998474121094,95.83132817195012,trajectories/gen_0082_rank_011_idx_037_finish_0.npz
82,12,38,0,1,23.809999465942383,81.3311063326322,trajectories/gen_0082_rank_012_idx_038_finish_0.npz
82,13,17,0,1,25.170000076293945,80.76923076923077,trajectories/gen_0082_rank_013_idx_017_finish_0.npz
82,14,36,0,1,24.15999984741211,80.5502054850923,trajectories/gen_0082_rank_014_idx_036_finish_0.npz
82,15,28,0,1,28.6299991607666,80.09597398519016,trajectories/gen_0082_rank_015_idx_028_finish_0.npz
82,16,40,0,1,23.25,79.96507062874439,trajectories/gen_0082_rank_016_idx_040_finish_0.npz
82,17,5,0,1,24.950000762939453,79.48717948717949,trajectories/gen_0082_rank_017_idx_005_finish_0.npz
82,18,26,0,1,25.260000228881836,74.35897435897436,trajectories/gen_0082_rank_018_idx_026_finish_0.npz
82,19,30,0,1,28.850000381469727,74.05714032983526,trajectories/gen_0082_rank_019_idx_030_finish_0.npz
82,20,3,0,1,19.5,71.88128935985077,trajectories/gen_0082_rank_020_idx_003_finish_0.npz
82,21,35,0,1,18.68000030517578,69.88312647892879,trajectories/gen_0082_rank_021_idx_035_finish_0.npz
82,22,20,0,1,22.329999923706055,68.1633827013847,trajectories/gen_0082_rank_022_idx_020_finish_0.npz
82,23,1,0,1,22.049999237060547,66.27780229617389,trajectories/gen_0082_rank_023_idx_001_finish_0.npz
82,24,2,0,1,22.610000610351562,66.1245394975711,trajectories/gen_0082_rank_024_idx_002_finish_0.npz
82,25,10,0,1,22.540000915527344,66.021973047501,trajectories/gen_0082_rank_025_idx_010_finish_0.npz
82,26,34,0,1,17.329999923706055,58.97435897435898,trajectories/gen_0082_rank_026_idx_034_finish_0.npz
82,27,18,0,1,20.18000030517578,55.89468540289463,trajectories/gen_0082_rank_027_idx_018_finish_0.npz
82,28,11,0,1,16.600000381469727,48.90236243223532,trajectories/gen_0082_rank_028_idx_011_finish_0.npz
82,29,13,0,1,15.75,48.75212693825746,trajectories/gen_0082_rank_029_idx_013_finish_0.npz
82,30,7,0,1,16.100000381469727,45.5997564853766,trajectories/gen_0082_rank_030_idx_007_finish_0.npz
82,31,43,0,1,15.739999771118164,41.02564102564102,trajectories/gen_0082_rank_031_idx_043_finish_0.npz
82,32,47,0,1,13.149999618530273,40.1755089180279,trajectories/gen_0082_rank_032_idx_047_finish_0.npz
82,33,42,0,1,12.369999885559082,40.107783471362275,trajectories/gen_0082_rank_033_idx_042_finish_0.npz
82,34,24,0,1,12.84000015258789,39.743589743589745,trajectories/gen_0082_rank_034_idx_024_finish_0.npz
82,35,45,0,1,13.40999984741211,39.26176902575371,trajectories/gen_0082_rank_035_idx_045_finish_0.npz
82,36,25,0,1,11.979999542236328,37.825276301457336,trajectories/gen_0082_rank_036_idx_025_finish_0.npz
82,37,22,0,1,12.229999542236328,37.38557375394381,trajectories/gen_0082_rank_037_idx_022_finish_0.npz
82,38,16,0,1,11.470000267028809,37.17948717948718,trajectories/gen_0082_rank_038_idx_016_finish_0.npz
82,39,21,0,1,5.900000095367432,17.94871794871795,trajectories/gen_0082_rank_039_idx_021_finish_0.npz
82,40,46,0,1,6.869999885559082,12.622554485614485,trajectories/gen_0082_rank_040_idx_046_finish_0.npz
82,41,41,0,1,5.429999828338623,12.200565827198517,trajectories/gen_0082_rank_041_idx_041_finish_0.npz
82,42,14,0,1,4.650000095367432,10.33796163705679,trajectories/gen_0082_rank_042_idx_014_finish_0.npz
82,43,4,0,1,4.71999979019165,10.285411736904045,trajectories/gen_0082_rank_043_idx_004_finish_0.npz
82,44,6,0,1,4.929999828338623,10.224440158941807,trajectories/gen_0082_rank_044_idx_006_finish_0.npz
82,45,12,0,1,2.809999942779541,5.286622658754006,trajectories/gen_0082_rank_045_idx_012_finish_0.npz
82,46,33,0,1,4.570000171661377,5.023887829902844,trajectories/gen_0082_rank_046_idx_033_finish_0.npz
82,47,31,0,1,4.840000152587891,4.938981471917568,trajectories/gen_0082_rank_047_idx_031_finish_0.npz
82,48,15,0,1,4.420000076293945,3.312257620004507,trajectories/gen_0082_rank_048_idx_015_finish_0.npz
