generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,best_obj_neg_time,best_obj_neg_crashes,mean_obj_finished,mean_obj_progress,mean_obj_neg_time,mean_obj_neg_crashes
290,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,169.0599999999985,43624.65999999973,16906,4362466,6.1075264000101015,1591.4030861000065,8.154761904761905,9.681169702893213,9.681169702893213,9.6358634900308,3.522083333333302,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,8.154761904761905,3.7791759950833272,8.571428571428571,14.285714285714285,20.0,3.7369700840541293,5.251953125,7.142857142857142,9.75773811340332,9.681169702893213,3.616003357822419,10.321520396641322,16.050530569893976,20.335377284458705,3.7369700840541293,5.251953125,7.142857142857142,9.75773811340332,9.681169702893213,3.616003357822419,10.321520396641322,16.050530569893976,20.335377284458705,1.5100000000000011,2.017000000000001,2.672499999999987,3.0749999999999784,3.522083333333302,1.7658944361773417,3.46499999999997,6.921999999999899,9.189999999999849,28.439573906362057,44.6060065984726,67.76267550513148,84.60526111721992,85.37952907806418,32.861359521713034,91.08209068886936,141.84647897109392,185.24506382632535,3.7118416444802227,5.221738518993402,7.106212932436638,9.715151245569313,9.6358634900308,3.5995857022684783,10.278657518097518,15.969576057217578,20.23329203939488,3711841.644480223,5221738.518993402,7106212.9324366385,9715151.245569311,9635863.4900308,3599585.7022684785,10278657.518097516,15969576.057217577,20233292.039394878,151.0,201.7,267.25,307.5,352.2083333333333,176.58944361773789,346.5,692.2000000000003,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09681169702893211,-0.11740277777777673,-1.0
291,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,186.67999999999813,43811.33999999973,18668,4381134,6.1447109000291675,1597.6728348000324,7.738095238095238,9.100545474461146,9.100545474461146,9.051573481774282,3.8891666666666276,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,7.738095238095238,3.7324798587121153,8.571428571428571,12.285714285714297,20.0,3.205969674246652,5.048684801374163,5.883613313947405,9.05255045209612,9.100545474461146,3.6030684716158046,10.150046348571777,14.359400068010606,20.335377284458705,3.205969674246652,5.048684801374163,5.883613313947405,9.05255045209612,9.100545474461146,3.6030684716158046,10.150046348571777,14.359400068010606,20.335377284458705,1.5700000000000012,2.2709999999999955,2.9274999999999816,3.049999999999979,3.8891666666666276,1.9087232134480374,4.342499999999951,7.194999999999892,9.189999999999849,20.18738095410663,42.779058951139454,52.68451382406056,81.89466929808259,80.326020199035,33.47171801208293,89.0525758434087,127.32729165372876,185.24506382632535,3.1345494868656987,5.017672022315212,5.850010629433581,9.009563279352609,9.051573481774282,3.591486662193076,10.108782089947464,14.299923893185733,20.23329203939488,3134549.486865699,5017672.022315212,5850010.629433582,9009563.279352609,9051573.48177428,3591486.6621930767,10108782.089947466,14299923.893185733,20233292.039394878,157.0,227.1,292.75,305.0,388.9166666666667,190.87232134480774,434.25,719.5000000000001,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09100545474461146,-0.1296388888888876,-1.0
292,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,179.17999999999827,43990.51999999973,17918,4399052,6.319126299989875,1604.0825036999886,7.619047619047618,9.311998571668353,9.311998571668353,9.264586073781844,3.7329166666666307,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,7.619047619047618,3.883215816738117,8.571428571428571,14.285714285714285,20.0,3.4090042114257812,5.047726222446986,7.072820663452148,9.19684818812779,9.311998571668353,3.668503499819093,10.507796832493373,15.53574098859515,20.335377284458705,3.4090042114257812,5.047726222446986,7.072820663452148,9.19684818812779,9.311998571668353,3.668503499819093,10.507796832493373,15.53574098859515,20.335377284458705,1.390000000000001,2.06,2.664999999999987,3.0749999999999784,3.7329166666666307,1.8249052011146814,4.42249999999995,6.5929999999999085,9.189999999999849,25.06783866137266,42.95168040320277,64.26985511370003,83.24943120963871,83.33121984153331,33.295273793582325,91.86479964479804,137.41715370193128,185.24506382632535,3.3850791435871197,5.017993270766584,7.031155289775695,9.157818742682307,9.264586073781844,3.6529577197019902,10.46278138755736,15.471661777116417,20.23329203939488,3385079.14358712,5017993.270766583,7031155.289775696,9157818.742682308,9264586.073781844,3652957.7197019905,10462781.38755736,15471661.777116418,20233292.039394878,139.0,206.0,266.5,307.5,373.2916666666667,182.49052011147197,442.25,659.3000000000004,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09311998571668352,-0.12443055555555436,-1.0
293,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,190.18999999999807,44180.70999999972,19019,4418071,6.731232199992519,1610.948057600006,7.797619047619047,9.447242929821924,9.447242929821924,9.397536269405135,3.9622916666666264,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,7.797619047619047,3.857124485552956,8.571428571428571,14.285714285714285,20.0,3.652103969029018,5.09825679234096,7.636502129690987,9.37889644077846,9.447242929821924,3.601251026130179,10.339294161115372,14.970840999058321,20.335377284458705,3.652103969029018,5.09825679234096,7.636502129690987,9.37889644077846,9.447242929821924,3.601251026130179,10.339294161115372,14.970840999058321,20.335377284458705,1.480000000000001,1.9840000000000015,2.817499999999984,3.0349999999999793,3.9622916666666264,1.9673599479836914,5.474999999999928,6.921999999999899,9.189999999999849,27.580121710896492,43.257041577249765,73.13220592401922,82.20492889732122,83.74375012012888,32.190519190169084,90.2154681533575,129.48700769841676,185.24506382632535,3.627276388907307,5.068433535299382,7.598928997485063,9.33761366355077,9.397536269405135,3.585904685309612,10.265579763898806,14.89325172365069,20.23329203939488,3627276.388907307,5068433.535299383,7598928.997485063,9337613.663550768,9397536.269405136,3585904.685309612,10265579.763898807,14893251.72365069,20233292.039394878,148.0,198.4,281.75,303.5,396.2291666666667,196.73599479837327,547.5,692.2000000000003,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09447242929821924,-0.13207638888888754,-1.0
294,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,219.63999999999743,44400.34999999972,21964,4440035,7.793565500003751,1618.856504800031,8.214285714285714,9.964119877134051,9.964119877134051,9.908273267342494,4.5758333333332795,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,8.214285714285714,4.465476031788345,8.571428571428571,14.285714285714285,20.0,4.071077619280135,5.114994049072266,5.6846223558698386,9.894985471452985,9.964119877134051,4.248441450895704,11.051150049482072,16.404786791120255,20.335377284458705,4.071077619280135,5.114994049072266,5.6846223558698386,9.894985471452985,9.964119877134051,4.248441450895704,11.051150049482072,16.404786791120255,20.335377284458705,1.6300000000000012,2.5369999999999897,2.99499999999998,3.619999999999967,4.5758333333332795,2.086099663380293,6.357499999999909,7.356999999999888,9.499999999999842,31.988201327621937,43.9668565005064,51.86013323248335,87.56454113125801,88.27645822363654,38.23926981108309,96.39398968406022,143.93746536672117,185.24506382632535,4.044745631078807,5.078390082215765,5.611147452936165,9.854951638463639,9.908273267342494,4.233615646992822,11.004503202531502,16.327872661448115,20.23329203939488,4044745.631078807,5078390.082215765,5611147.452936165,9854951.638463639,9908273.267342493,4233615.646992822,11004503.202531502,16327872.661448114,20233292.039394878,163.0,253.7,299.5,362.0,457.5833333333333,208.60996633803367,635.75,735.7,950.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09964119877134052,-0.152527777777776,-1.0
295,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,196.94999999999789,44597.29999999972,19695,4459730,6.498532800003886,1625.4714132000227,7.7976190476190474,9.174718062082926,9.174718062082926,9.123605140367982,4.103124999999956,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,7.7976190476190474,4.431626570341517,8.571428571428571,14.285714285714285,20.0,3.9343370710100447,4.716601780482701,5.673518862043108,9.101810455322266,9.174718062082926,4.236070372184356,10.749048505510602,15.896459851946151,20.335377284458705,3.9343370710100447,4.716601780482701,5.673518862043108,9.101810455322266,9.174718062082926,4.236070372184356,10.749048505510602,15.896459851946151,20.335377284458705,1.5800000000000012,2.096999999999999,2.899999999999982,3.1299999999999772,4.103124999999956,2.0203188241071,5.572499999999925,6.928999999999899,9.189999999999849,30.44259162992239,43.467829602211715,50.495183858905875,82.61579770594835,81.67171494442209,37.45829893715134,91.85185436531901,140.40393776223064,185.24506382632535,3.9085066284184147,4.686192564658155,5.6207432795081225,9.052926482117895,9.123605140367982,4.224072012340903,10.706731653656236,15.820029448008391,20.23329203939488,3908506.628418415,4686192.564658156,5620743.279508123,9052926.482117895,9123605.140367983,4224072.012340902,10706731.653656237,15820029.44800839,20233292.039394878,158.0,209.7,290.0,313.0,410.3125,202.03188241071425,557.25,692.9000000000002,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09174718062082926,-0.13677083333333187,-1.0
296,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,195.86999999999793,44793.169999999714,19587,4479317,7.023786699981429,1632.6301222000038,7.44047619047619,9.075429212479364,9.075429212479364,9.024542222464568,4.080624999999957,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,7.44047619047619,4.07162001777683,8.571428571428571,14.285714285714285,20.0,3.5703550066266745,5.185634068080358,5.680828094482422,8.893026624407089,9.075429212479364,3.9036472147131134,10.440234456743513,15.3311151776995,20.335377284458705,3.5703550066266745,5.185634068080358,5.680828094482422,8.893026624407089,9.075429212479364,3.9036472147131134,10.440234456743513,15.3311151776995,20.335377284458705,1.450000000000001,2.1269999999999984,2.912499999999982,3.279999999999974,4.080624999999957,1.9054553329956372,5.489999999999927,7.3389999999998885,9.189999999999849,25.18418040542747,44.35886999592185,49.95377330516203,81.84802295267582,80.74001479701262,35.228097499701626,91.34030669834465,133.11619017049674,185.24506382632535,3.545828274893114,5.1487595376499735,5.616118405496284,8.837291522862992,9.024542222464568,3.8926958707611075,10.395069312466962,15.27644206150933,20.23329203939488,3545828.274893114,5148759.537649974,5616118.405496284,8837291.522862993,9024542.222464567,3892695.8707611077,10395069.31246696,15276442.06150933,20233292.039394878,145.0,212.7,291.25,328.0,408.0625,190.5455332995677,549.0,733.9000000000001,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09075429212479363,-0.1360208333333319,-1.0
297,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,175.19999999999837,44968.36999999971,17520,4496837,5.503111099998932,1638.2486638000119,7.55952380952381,9.12086526552836,9.12086526552836,9.074283778127999,3.649999999999966,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.0,5.714285714285714,7.55952380952381,4.225352029505071,8.571428571428571,14.285714285714285,20.0,4.142270769391741,4.859323774065291,5.728815623692103,8.260218756539482,9.12086526552836,4.069720180189555,10.687779699053083,15.896062578473776,20.335377284458705,4.142270769391741,4.859323774065291,5.728815623692103,8.260218756539482,9.12086526552836,4.069720180189555,10.687779699053083,15.896062578473776,20.335377284458705,1.6500000000000012,1.9270000000000016,2.2624999999999957,3.0199999999999796,3.649999999999966,2.2051700614691363,3.7724999999999635,7.353999999999888,12.41999999999978,32.596830777823925,40.27173061072826,52.17486052401364,79.66388050094247,81.48740036246211,36.51007363179524,92.5316494833678,136.74320296198135,185.24506382632535,4.115738172560963,4.830383502417965,5.681663439800836,8.220638018270709,9.074283778127999,4.051135538944148,10.644562167403599,15.83490564306404,20.23329203939488,4115738.1725609633,4830383.502417966,5681663.439800836,8220638.018270708,9074283.778127998,4051135.538944148,10644562.1674036,15834905.643064039,20233292.039394878,165.0,192.7,226.25,302.0,365.0,220.5170061469183,377.25,735.4000000000001,1242.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.0912086526552836,-0.12166666666666552,-1.0
298,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,198.03999999999786,45166.40999999971,19804,4516641,6.927799700002652,1645.3595251999795,7.142857142857142,8.839266981397357,8.839266981397357,8.787929492870438,4.125833333333289,1.0,100.0,0.0,0.0,2.857142857142857,5.0,5.714285714285714,7.142857142857142,4.123930494211613,8.571428571428571,14.285714285714285,20.0,1.883681161063058,4.891246250697544,5.86674690246582,8.323802947998047,8.839266981397357,3.838530145022013,10.609945569719587,14.924676622663226,20.335377284458705,1.883681161063058,4.891246250697544,5.86674690246582,8.323802947998047,8.839266981397357,3.838530145022013,10.609945569719587,14.924676622663226,20.335377284458705,1.480000000000001,2.5199999999999902,2.854999999999983,3.1999999999999758,4.125833333333289,1.852466636376684,5.487499999999928,6.581999999999905,9.189999999999849,5.134717284876388,43.202851388983255,58.44925012652675,78.89370493963361,79.15519358462264,34.87495855136155,92.1554991081357,129.2913401246071,185.24506382632535,1.8235760263457736,4.841773047846155,5.823944454424751,8.27872452450283,8.787929492870438,3.828873621127579,10.567580738554174,14.8754273313231,20.23329203939488,1823576.0263457736,4841773.047846156,5823944.454424751,8278724.524502829,8787929.492870437,3828873.621127579,10567580.738554174,14875427.331323102,20233292.039394878,148.0,252.0,285.5,320.0,412.5833333333333,185.24666363767227,548.75,658.2,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.08839266981397355,-0.1375277777777763,-1.0
299,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,191.749999999998,45358.15999999971,19175,4535816,6.9691803000168875,1652.4371680000331,7.44047619047619,9.058399938401722,9.058399938401722,9.008372111393394,3.994791666666625,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,7.142857142857142,7.44047619047619,4.469837817346249,8.571428571428571,14.285714285714285,20.0,1.8888800484793526,4.646180834089007,5.484034674508232,8.74993051801409,9.058399938401722,4.30087633324293,10.554866790771484,15.821485246930807,20.335377284458705,1.8888800484793526,4.646180834089007,5.484034674508232,8.74993051801409,9.058399938401722,4.30087633324293,10.554866790771484,15.821485246930807,20.335377284458705,1.460000000000001,2.034,2.622499999999988,3.149999999999977,3.994791666666625,1.9870444861478043,5.187499999999934,7.2439999999998905,9.189999999999849,5.249671727666282,38.15370839908719,48.097792220301926,81.10719690099359,79.91034165990156,38.987834345118806,92.5050497930497,139.80045268163087,185.24506382632535,1.8287747988076257,4.6117995189339,5.445462097328429,8.709098280626165,9.008372111393394,4.28636283418566,10.512924474219568,15.735898439907148,20.23329203939488,1828774.7988076257,4611799.5189339,5445462.097328428,8709098.280626165,9008372.111393396,4286362.83418566,10512924.474219568,15735898.439907147,20233292.039394878,146.0,203.4,262.25,315.0,399.4791666666667,198.70444861478455,518.75,724.4000000000001,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.09058399938401722,-0.13315972222222083,-1.0
300,0.016272043951125425,20.0,20.335377284458705,20.335377284458705,9.189999999999849,0,1,185.24506382632535,919,20.23329203939488,"[0.0, 0.20335377284458706, -0.3063333333333283, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,184.50999999999817,45542.66999999971,18451,4554267,6.532654599985108,1659.085031500028,6.964285714285714,8.566080047970727,8.566080047970727,8.517564264287282,3.8439583333332954,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,6.964285714285714,4.242089476808769,8.571428571428571,14.285714285714285,20.0,1.883681161063058,4.804652077811105,5.345145634242467,7.7546569279262,8.566080047970727,4.015593031965127,10.19740445273263,15.580879756382537,20.335377284458705,1.883681161063058,4.804652077811105,5.345145634242467,7.7546569279262,8.566080047970727,4.015593031965127,10.19740445273263,15.580879756382537,20.335377284458705,1.5100000000000011,1.8970000000000016,2.4024999999999928,2.9749999999999805,3.8439583333332954,2.0403622427395214,5.494999999999927,6.916999999999898,9.189999999999849,5.1345533914573025,39.67703026309609,45.73543845675886,74.63104858249426,76.20035011280834,36.74125207106991,89.67247253842652,139.08379780575635,185.24506382632535,1.823576026509667,4.775751931740874,5.314449952556585,7.716732296877617,8.517564264287282,4.0003977837178475,10.15676779467379,15.505919833116286,20.23329203939488,1823576.026509667,4775751.931740875,5314449.952556586,7716732.296877617,8517564.26428728,4000397.7837178474,10156767.794673791,15505919.833116286,20233292.039394878,151.0,189.7,240.25,297.5,384.3958333333333,204.03622427395638,549.5,691.7,919.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,inf,0.016272043951125425,20233292.039394878,0.0,0.20335377284458706,-0.3063333333333283,-1.0,0.0,0.08566080047970726,-0.12813194444444317,-1.0
